Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0868  1.4827    -4.3764 -0.0993
      1  -1.4309  1.3535    -4.3752 -0.7306
      2  -1.8085  1.4568    -5.6533 -1.1323
      3  -2.2943  1.7810    -7.2375 -1.3309
      4  -3.5100  2.3290    -8.5628 -1.2060
      5  -5.0570  2.5111    -9.0402 -0.9235
      6  -5.1864  2.4207    -9.0488 -1.2520
      7  -5.2999  2.3329    -9.0560 -1.6542
      8  -4.2405  1.9396    -8.2160 -1.5485
      9  -4.1836  1.8048    -7.8896 -1.7462
     10  -3.4163  1.5523    -6.7326 -1.5699
     11  -3.3076  1.3655    -5.8589 -1.6361
     12  -2.8249  1.2093    -4.8973 -1.4632
     13  -3.2856  1.2176    -5.4628 -1.8817
     14  -3.2265  1.0675    -5.0257 -1.9311
     15  -2.9080  0.9666    -4.3821 -1.7783
     16  -2.6559  0.9169    -3.9362 -1.6272
     17  -2.8866  0.8784    -4.1353 -1.9318
     18  -3.0914  0.8547    -4.3237 -2.1953
     19  -3.3392  0.9015    -4.6572 -2.4415

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0940  0.0623     0.0001  0.1889
      1   0.0927  0.0623     0.0001  0.1885
      2   0.0859  0.0635     0.0000  0.1872
      3   0.0574  0.0562     0.0000  0.1689
      4   0.0111  0.0142     0.0000  0.0369
      5   0.0033  0.0038     0.0000  0.0066
      6   0.0045  0.0038     0.0000  0.0068
      7   0.0055  0.0035     0.0000  0.0069
      8   0.0057  0.0036     0.0000  0.0078
      9   0.0065  0.0032     0.0000  0.0086
     10   0.0066  0.0034     0.0000  0.0100
     11   0.0071  0.0030     0.0001  0.0104
     12   0.0074  0.0032     0.0001  0.0112
     13   0.0069  0.0029     0.0001  0.0095
     14   0.0072  0.0026     0.0001  0.0097
     15   0.0074  0.0027     0.0001  0.0103
     16   0.0074  0.0027     0.0002  0.0105
     17   0.0074  0.0027     0.0002  0.0107
     18   0.0074  0.0027     0.0002  0.0106
     19   0.0071  0.0025     0.0001  0.0090

