Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3115  1.5019    -4.5886 -0.2481
      1  -1.1997  1.0640    -2.3706 -0.1319
      2  -1.8405  0.8620    -2.6139 -1.3274
      3  -2.1122  0.7989    -2.8723 -1.7269
      4  -1.9405  0.7832    -2.3645 -1.6240
      5  -2.5951  1.6398    -7.1120 -1.4174
      6  -2.3308  1.3035    -5.5199 -1.5283
      7  -2.2539  1.4436    -6.1400 -1.2734
      8  -2.1428  1.1419    -4.1127 -1.5777
      9  -2.0741  0.8940    -2.7830 -1.6744
     10  -1.9754  0.7778    -2.3964 -1.6508
     11  -1.9052  0.6350    -2.3105 -1.6435
     12  -1.8993  0.4944    -2.2944 -1.7367
     13  -1.8735  0.3651    -2.2523 -1.7441
     14  -1.8778  0.2845    -2.2536 -1.8530
     15  -1.8829  0.2323    -2.2646 -1.8598
     16  -1.8634  0.1779    -2.1174 -1.8591
     17  -1.8575  0.1328    -2.1094 -1.8592
     18  -1.8616  0.1139    -2.1114 -1.8620
     19  -1.8576  0.0866    -2.1081 -1.8620

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1005  0.0596     0.0037  0.1898
      1   0.1005  0.0594     0.0041  0.1897
      2   0.0993  0.0600     0.0026  0.1896
      3   0.0986  0.0600     0.0025  0.1894
      4   0.1006  0.0598     0.0027  0.1898
      5   0.0316  0.0338     0.0000  0.0972
      6   0.0375  0.0345     0.0000  0.1035
      7   0.0293  0.0264     0.0000  0.0775
      8   0.0337  0.0266     0.0001  0.0815
      9   0.0375  0.0266     0.0001  0.0849
     10   0.0413  0.0276     0.0014  0.0903
     11   0.0453  0.0284     0.0042  0.0956
     12   0.0492  0.0285     0.0080  0.0993
     13   0.0509  0.0280     0.0104  0.1005
     14   0.0542  0.0281     0.0137  0.1034
     15   0.0576  0.0286     0.0156  0.1079
     16   0.0611  0.0289     0.0182  0.1116
     17   0.0625  0.0286     0.0205  0.1126
     18   0.0656  0.0293     0.0222  0.1170
     19   0.0669  0.0291     0.0238  0.1179

