Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3115  1.5019    -4.5886 -0.2481
      1  -1.1997  1.0640    -2.3706 -0.1319
      2  -1.6972  0.8396    -2.5216 -1.0846
      3  -1.4017  0.7371    -1.9642 -1.0245
      4  -1.1715  0.8536    -1.6252 -0.8038
      5  -1.2017  1.4900    -4.9149 -0.2862
      6  -1.1541  1.2301    -2.9261 -0.5520
      7  -1.0229  1.1663    -2.0888 -0.4525
      8  -1.3159  1.4966    -5.1929 -0.5625
      9  -1.1227  1.1247    -2.0780 -0.5654
     10  -1.2378  1.1428    -2.4125 -0.7368
     11  -1.1183  0.8722    -1.5643 -0.7549
     12  -1.1303  0.7376    -1.5412 -0.8455
     13  -1.1194  0.5876    -1.5118 -0.9168
     14  -1.4468  1.2194    -3.4403 -0.9080
     15  -1.3052  0.9401    -1.9517 -0.9118
     16  -1.7113  1.4733    -5.6011 -0.9339
     17  -1.5228  1.1175    -2.7204 -0.9510
     18  -1.4031  0.8745    -2.0754 -0.9506
     19  -1.3278  0.6760    -1.8777 -0.9512

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1005  0.0596     0.0037  0.1898
      1   0.1005  0.0594     0.0041  0.1897
      2   0.1006  0.0594     0.0044  0.1897
      3   0.1027  0.0587     0.0066  0.1900
      4   0.0968  0.0606     0.0029  0.1893
      5   0.0383  0.0358     0.0000  0.1084
      6   0.0459  0.0376     0.0001  0.1176
      7   0.0476  0.0383     0.0001  0.1209
      8   0.0323  0.0267     0.0000  0.0801
      9   0.0343  0.0262     0.0001  0.0813
     10   0.0350  0.0272     0.0001  0.0842
     11   0.0384  0.0271     0.0011  0.0870
     12   0.0433  0.0285     0.0027  0.0938
     13   0.0476  0.0289     0.0053  0.0980
     14   0.0208  0.0144     0.0001  0.0448
     15   0.0227  0.0142     0.0003  0.0463
     16   0.0131  0.0088     0.0000  0.0259
     17   0.0140  0.0084     0.0001  0.0262
     18   0.0151  0.0083     0.0004  0.0269
     19   0.0160  0.0081     0.0009  0.0273

