Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2371  1.3918    -7.0851 -5.5824
      1  -6.2367  0.9699    -7.3681 -5.4016
      2  -5.8255  0.8214    -6.6017 -5.2294
      3  -5.5198  0.8353    -6.1931 -4.6091
      4  -5.3094  0.9266    -5.9589 -3.6549
      5  -4.5283  1.5739    -5.9272 -1.0251
      6  -5.1532  0.8798    -5.9073 -3.9371
      7  -4.7301  1.2131    -6.0193 -2.3128
      8  -4.9407  0.9178    -5.8192 -3.7679
      9  -5.0673  0.7436    -5.7828 -4.4916
     10  -4.9400  0.7544    -5.6573 -4.2879
     11  -4.9968  0.5892    -5.6024 -4.6136
     12  -4.9419  0.5159    -5.4906 -4.5930
     13  -4.9976  0.4291    -5.4972 -4.7684
     14  -4.9687  0.3579    -5.4394 -4.7658
     15  -4.8544  0.5054    -5.3516 -4.5395
     16  -4.8846  0.3981    -5.3386 -4.6792
     17  -4.8037  0.4372    -5.2563 -4.5520
     18  -4.8240  0.3452    -5.2547 -4.6429
     19  -4.7773  0.3203    -5.2289 -4.5943

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0993  0.0601     0.0022  0.1896
      1   0.0978  0.0607     0.0013  0.1894
      2   0.0988  0.0603     0.0021  0.1895
      3   0.0974  0.0611     0.0016  0.1895
      4   0.0943  0.0621     0.0013  0.1891
      5   0.0316  0.0344     0.0001  0.1014
      6   0.0426  0.0368     0.0001  0.1142
      7   0.0185  0.0163     0.0000  0.0471
      8   0.0221  0.0170     0.0001  0.0514
      9   0.0255  0.0178     0.0001  0.0557
     10   0.0239  0.0166     0.0001  0.0520
     11   0.0264  0.0166     0.0010  0.0541
     12   0.0282  0.0173     0.0018  0.0574
     13   0.0310  0.0180     0.0034  0.0613
     14   0.0333  0.0185     0.0052  0.0648
     15   0.0242  0.0133     0.0016  0.0453
     16   0.0258  0.0131     0.0033  0.0466
     17   0.0240  0.0125     0.0023  0.0435
     18   0.0253  0.0123     0.0040  0.0447
     19   0.0263  0.0129     0.0045  0.0466

