Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7135  2.6741    -9.0107 -0.6710
      1  -6.9134  1.4612    -8.3934 -4.8897
      2  -5.6345  0.8268    -6.8068 -4.7660
      3  -5.0928  0.6230    -5.7921 -4.5995
      4  -4.8066  0.5884    -5.3991 -4.3972
      5  -4.9948  0.4564    -5.4880 -4.7920
      6  -4.9807  0.3559    -5.4165 -4.8038
      7  -4.9777  0.2917    -5.3788 -4.8123
      8  -4.9932  0.2001    -5.3770 -4.8464
      9  -4.9979  0.1603    -5.3755 -4.8616
     10  -5.1433  0.2653    -5.5169 -5.0153
     11  -5.1398  0.2182    -5.5123 -5.0162
     12  -5.1516  0.1831    -5.5127 -5.0261
     13  -5.1500  0.1643    -5.5109 -5.0263
     14  -5.1545  0.1511    -5.5111 -5.0301
     15  -5.1533  0.1446    -5.5100 -5.0301
     16  -5.1587  0.1386    -5.5105 -5.0336
     17  -5.1628  0.1351    -5.5109 -5.0359
     18  -5.1645  0.1335    -5.5110 -5.0368
     19  -5.1674  0.1320    -5.5113 -5.0381

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0585     0.0073  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1009  0.0590     0.0059  0.1897
      3   0.1007  0.0591     0.0057  0.1897
      4   0.0994  0.0592     0.0051  0.1894
      5   0.1012  0.0579     0.0074  0.1894
      6   0.1063  0.0558     0.0133  0.1900
      7   0.1091  0.0545     0.0179  0.1904
      8   0.1113  0.0531     0.0229  0.1906
      9   0.1124  0.0524     0.0254  0.1907
     10   0.0698  0.0413     0.0126  0.1484
     11   0.0715  0.0409     0.0151  0.1494
     12   0.0741  0.0405     0.0176  0.1511
     13   0.0749  0.0402     0.0191  0.1515
     14   0.0762  0.0399     0.0210  0.1523
     15   0.0768  0.0398     0.0218  0.1526
     16   0.0784  0.0395     0.0233  0.1538
     17   0.0797  0.0394     0.0247  0.1547
     18   0.0804  0.0392     0.0256  0.1551
     19   0.0814  0.0391     0.0269  0.1558

