trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   10  10.00  0.00 800.00 17.20  1
  1  698 390.00  0.00 800.00 104.00  0
  2  656 370.00  0.00 800.00 10.80  0
  3  742 420.00  0.00 800.00  3.00  0
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  1
  6  617 350.00  0.00 800.00  4.30  1
  7  742 420.00  0.00 800.00  3.00  0
  8  760 430.00  0.00 800.00  3.00  0
  9  778 440.00  0.00 800.00  3.00  0
 10  741 420.00  0.00 800.00  2.00  0
 11 1416 790.00  0.00 800.00 26.00  0
 12  633 360.00  0.00 800.00  2.00  1
 13  669 380.00  0.00 800.00  2.00  0
 14 1417 790.00  0.00 800.00 52.00  0
 15  507 290.00  0.00 800.00  2.00  1
 16  525 300.00  0.00 800.00  2.00  1
 17  832 470.00  0.00 800.00  3.00  0
 18  579 330.00  0.00 800.00  2.00  1
 19  706 400.00  0.00 800.00  3.00  0
