Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6459  2.7162    -9.0043 -0.5188
      1  -2.3288  1.4533    -4.5850 -0.2679
      2  -1.1671  0.9256    -2.3446 -0.1382
      3  -0.6330  0.7374    -1.3241 -0.0801
      4  -1.0097  0.6830    -1.5436 -0.6750
      5  -0.8546  0.6517    -1.2642 -0.5848
      6  -1.3563  1.3925    -4.5878 -0.6394
      7  -1.3550  1.2251    -3.4000 -0.8441
      8  -2.0987  1.9251    -7.3566 -0.8410
      9  -1.7832  1.5313    -5.7526 -0.8593
     10  -1.5305  1.2242    -3.5353 -0.8552
     11  -1.3691  0.9706    -2.2103 -0.8497
     12  -1.7601  1.3722    -5.0001 -0.9273
     13  -1.6019  1.0494    -2.7577 -0.9437
     14  -1.4773  0.8505    -2.2469 -0.9254
     15  -1.4658  0.6846    -2.1467 -1.0671
     16  -1.3961  0.5544    -2.0074 -1.0622
     17  -1.3353  0.4688    -1.8432 -1.0226
     18  -1.3583  0.3887    -1.8448 -1.0895
     19  -1.3149  0.3319    -1.8078 -1.0811

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0073  0.1899
      1   0.1031  0.0583     0.0078  0.1900
      2   0.1043  0.0578     0.0090  0.1902
      3   0.1062  0.0570     0.0111  0.1904
      4   0.1024  0.0580     0.0083  0.1897
      5   0.1028  0.0572     0.0097  0.1896
      6   0.0464  0.0418     0.0001  0.1304
      7   0.0548  0.0455     0.0001  0.1442
      8   0.0159  0.0156     0.0000  0.0432
      9   0.0178  0.0155     0.0000  0.0449
     10   0.0206  0.0158     0.0001  0.0476
     11   0.0230  0.0160     0.0002  0.0504
     12   0.0139  0.0095     0.0000  0.0279
     13   0.0147  0.0092     0.0001  0.0285
     14   0.0161  0.0093     0.0005  0.0304
     15   0.0173  0.0094     0.0010  0.0316
     16   0.0185  0.0094     0.0015  0.0328
     17   0.0197  0.0097     0.0021  0.0340
     18   0.0208  0.0098     0.0028  0.0352
     19   0.0220  0.0100     0.0037  0.0372

