Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.6619  1.2910    -5.4232 -6.3545
      1  -6.9226  1.0356    -8.0605 -6.0701
      2  -6.5010  0.9733    -7.3125 -5.4694
      3  -6.3261  0.9409    -7.0029 -5.1962
      4  -6.0136  1.1571    -6.8188 -3.5203
      5  -5.1626  1.7611    -6.9779 -1.2015
      6  -3.8737  2.1360    -7.7685 -0.4881
      7  -4.4914  1.7384    -7.4875 -1.2464
      8  -4.4966  1.5525    -6.7085 -1.5931
      9  -4.9041  1.2510    -6.5968 -2.8276
     10  -4.4015  1.3535    -6.5220 -2.1225
     11  -4.3965  1.1783    -6.1241 -2.5504
     12  -4.3941  1.0611    -5.9867 -2.7637
     13  -4.6789  0.8827    -6.0549 -3.4973
     14  -4.3845  0.8560    -5.6984 -3.2450
     15  -4.5577  0.7466    -5.7581 -3.6571
     16  -4.3819  0.6925    -5.4677 -3.5231
     17  -4.4420  0.6079    -5.4725 -3.7117
     18  -4.5344  0.5526    -5.5133 -3.8847
     19  -4.4396  0.4973    -5.3268 -3.8264

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0984  0.0605     0.0001  0.1894
      1   0.0962  0.0612     0.0001  0.1892
      2   0.0945  0.0614     0.0001  0.1887
      3   0.0947  0.0613     0.0001  0.1886
      4   0.0742  0.0597     0.0001  0.1809
      5   0.0183  0.0206     0.0000  0.0571
      6   0.0057  0.0045     0.0000  0.0111
      7   0.0065  0.0049     0.0000  0.0126
      8   0.0074  0.0046     0.0000  0.0129
      9   0.0082  0.0049     0.0000  0.0136
     10   0.0069  0.0039     0.0000  0.0116
     11   0.0074  0.0036     0.0001  0.0118
     12   0.0078  0.0033     0.0001  0.0120
     13   0.0081  0.0035     0.0002  0.0125
     14   0.0080  0.0035     0.0002  0.0124
     15   0.0084  0.0036     0.0003  0.0129
     16   0.0086  0.0038     0.0003  0.0132
     17   0.0090  0.0040     0.0004  0.0135
     18   0.0094  0.0042     0.0005  0.0138
     19   0.0098  0.0044     0.0006  0.0152

