Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1783  1.9375    -6.2627 -0.3376
      1  -4.7039  1.1173    -6.4428 -3.2529
      2  -3.8227  0.7196    -4.7258 -3.1694
      3  -4.2427  0.5786    -4.8947 -3.9006
      4  -4.0818  0.4770    -4.5540 -3.8092
      5  -4.2311  0.4433    -4.6668 -4.0626
      6  -4.2019  0.3326    -4.4747 -4.0712
      7  -4.2207  0.2442    -4.4743 -4.2223
      8  -4.2167  0.1781    -4.4721 -4.2228
      9  -4.2117  0.1317    -4.4676 -4.2231
     10  -4.2112  0.1004    -4.4671 -4.2233
     11  -4.2110  0.0796    -4.4668 -4.2235
     12  -4.2116  0.0633    -4.4667 -4.2239
     13  -4.2115  0.0549    -4.4666 -4.2240
     14  -4.2114  0.0500    -4.4665 -4.2240
     15  -4.2158  0.0310    -4.4667 -4.2279
     16  -4.2149  0.0240    -4.4658 -4.2279
     17  -4.2150  0.0217    -4.4658 -4.2280
     18  -4.2150  0.0206    -4.4658 -4.2280
     19  -4.2150  0.0199    -4.4658 -4.2280

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0593     0.0052  0.1898
      1   0.1006  0.0593     0.0051  0.1897
      2   0.1006  0.0593     0.0048  0.1897
      3   0.1015  0.0595     0.0048  0.1900
      4   0.1053  0.0581     0.0080  0.1905
      5   0.1071  0.0577     0.0086  0.1908
      6   0.1155  0.0549     0.0169  0.1919
      7   0.1232  0.0516     0.0277  0.1927
      8   0.1248  0.0502     0.0325  0.1929
      9   0.1286  0.0481     0.0395  0.1932
     10   0.1292  0.0476     0.0413  0.1933
     11   0.1296  0.0472     0.0427  0.1933
     12   0.1298  0.0470     0.0433  0.1933
     13   0.1301  0.0467     0.0441  0.1933
     14   0.1302  0.0466     0.0446  0.1933
     15   0.1347  0.0445     0.0518  0.1938
     16   0.1376  0.0431     0.0568  0.1942
     17   0.1376  0.0430     0.0569  0.1942
     18   0.1377  0.0429     0.0571  0.1942
     19   0.1378  0.0429     0.0572  0.1942

