trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1212 680.00  0.00 800.00  6.44  0
  1  744 420.00  0.00 800.00  6.44  1
  2  694 390.00  0.00 800.00 17.20  1
  3  732 410.00  0.00 800.00 26.00  0
  4  695 390.00  0.00 800.00 21.50  0
  5  676 380.00  0.00 800.00 17.20  0
  6  710 400.00  0.00 800.00 10.80  1
  7  783 440.00  0.00 800.00 12.90  1
  8  658 370.00  0.00 800.00 17.20  1
  9  767 430.00  0.00 800.00 21.50  0
 10  658 380.00  0.00 800.00 12.90  1
 11  658 370.00  0.00 800.00 21.50  0
 12  676 380.00  0.00 800.00 17.20  0
 13  694 390.00  0.00 800.00 17.20  0
 14  694 370.00  0.00 800.00 21.50  0
 15  712 400.00  0.00 800.00 17.20  0
 16  712 390.00  0.00 800.00 12.90  1
 17  712 410.00  0.00 800.00 21.50  0
 18  712 400.00  0.00 800.00 12.90  1
 19  712 420.00  0.00 800.00 12.90  1
