Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5563  2.2010    -7.1632 -0.3712
      1  -1.8051  1.2379    -3.6068 -0.1971
      2  -2.6964  0.8243    -3.6831 -1.8831
      3  -2.1623  0.6851    -2.7976 -1.7118
      4  -2.3178  0.5854    -2.8569 -2.0920
      5  -2.4643  0.5706    -3.0091 -2.2534
      6  -2.8161  0.9625    -4.3470 -2.3796
      7  -2.6439  0.7140    -3.2724 -2.3787
      8  -2.5311  0.7534    -3.0854 -2.2316
      9  -2.7292  0.9611    -3.8522 -2.3020
     10  -3.4200  1.8087    -8.0313 -1.4689
     11  -3.1851  1.4628    -7.0766 -1.9913
     12  -3.0272  1.1482    -5.3471 -2.1997
     13  -2.9340  0.8990    -4.1789 -2.2830
     14  -2.8215  0.7253    -3.6813 -2.2908
     15  -3.1619  1.0963    -5.0867 -2.2895
     16  -3.0851  0.8663    -4.2342 -2.3856
     17  -3.0418  0.7032    -4.0683 -2.4076
     18  -3.3307  0.9026    -4.6621 -2.5193
     19  -4.3425  2.5841    -8.8854 -0.5242

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0591     0.0057  0.1896
      1   0.1011  0.0590     0.0058  0.1898
      2   0.1006  0.0592     0.0053  0.1897
      3   0.0999  0.0595     0.0046  0.1896
      4   0.1037  0.0585     0.0070  0.1902
      5   0.1022  0.0589     0.0066  0.1900
      6   0.0461  0.0391     0.0001  0.1225
      7   0.0551  0.0402     0.0014  0.1315
      8   0.0526  0.0382     0.0008  0.1241
      9   0.0357  0.0271     0.0001  0.0837
     10   0.0096  0.0097     0.0000  0.0253
     11   0.0114  0.0096     0.0000  0.0265
     12   0.0126  0.0094     0.0000  0.0271
     13   0.0134  0.0091     0.0001  0.0274
     14   0.0148  0.0094     0.0003  0.0295
     15   0.0089  0.0054     0.0000  0.0160
     16   0.0094  0.0051     0.0001  0.0163
     17   0.0097  0.0049     0.0003  0.0165
     18   0.0076  0.0034     0.0001  0.0119
     19   0.0008  0.0021     0.0000  0.0036

