trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1363 760.00  0.00 800.00 52.00  0
  1  822 460.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  0
  4  655 370.00  0.00 800.00  8.60  1
  5  745 420.00  0.00 800.00  8.60  1
  6  764 430.00  0.00 800.00 10.80  1
  7  641 360.00  0.00 800.00 21.50  0
  8  693 390.00  0.00 800.00 12.90  0
  9  711 400.00  0.00 800.00 12.90  1
 10  820 460.00  0.00 800.00 17.20  1
 11 1421 790.00  0.00 800.00 520.00  0
 12 1421 770.00  0.00 800.00 260.00  0
 13 1420 790.00  0.00 800.00 260.00  0
 14  822 460.00  0.00 800.00 26.00  0
 15  857 480.00  0.00 800.00 21.50  1
 16 1421 790.00  0.00 800.00 520.00  0
 17 1421 770.00  0.00 800.00 260.00  0
 18  876 490.00  0.00 800.00 26.00  1
 19    0  10.00  0.00 800.00  0.43  0
