Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8091  1.5633    -8.6791 -4.7261
      1  -5.5414  0.9649    -6.8123 -4.5288
      2  -4.9967  0.7871    -5.7989 -4.3290
      3  -5.3781  0.6463    -6.0122 -5.0605
      4  -5.2181  0.6236    -5.7345 -4.9304
      5  -5.2261  0.4860    -5.6976 -5.0208
      6  -5.2787  0.3356    -5.6992 -5.2699
      7  -5.2804  0.2552    -5.6844 -5.2711
      8  -5.2875  0.1901    -5.6811 -5.2743
      9  -5.2870  0.1525    -5.6728 -5.2746
     10  -5.2865  0.1285    -5.6662 -5.2748
     11  -5.2859  0.1135    -5.6604 -5.2750
     12  -5.2900  0.0979    -5.6615 -5.2785
     13  -5.2915  0.0907    -5.6614 -5.2798
     14  -5.2912  0.0874    -5.6592 -5.2798
     15  -5.2906  0.0848    -5.6557 -5.2798
     16  -5.2899  0.0828    -5.6518 -5.2798
     17  -5.2903  0.0814    -5.6517 -5.2803
     18  -5.2906  0.0807    -5.6516 -5.2805
     19  -5.2909  0.0800    -5.6516 -5.2808

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0597     0.0035  0.1896
      1   0.0985  0.0603     0.0025  0.1895
      2   0.0983  0.0603     0.0027  0.1894
      3   0.0995  0.0602     0.0024  0.1897
      4   0.0999  0.0599     0.0025  0.1897
      5   0.1031  0.0583     0.0077  0.1900
      6   0.1131  0.0552     0.0164  0.1914
      7   0.1145  0.0542     0.0201  0.1915
      8   0.1164  0.0529     0.0242  0.1917
      9   0.1171  0.0524     0.0261  0.1918
     10   0.1177  0.0520     0.0276  0.1918
     11   0.1183  0.0516     0.0288  0.1919
     12   0.1205  0.0504     0.0323  0.1921
     13   0.1218  0.0497     0.0347  0.1922
     14   0.1219  0.0496     0.0351  0.1922
     15   0.1222  0.0494     0.0358  0.1922
     16   0.1225  0.0492     0.0366  0.1923
     17   0.1230  0.0488     0.0376  0.1923
     18   0.1233  0.0486     0.0383  0.1923
     19   0.1239  0.0483     0.0394  0.1924

