Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6658  2.1450    -9.1077 -2.4649
      1  -3.7417  1.1178    -5.4396 -2.2171
      2  -4.6127  0.7043    -5.5178 -3.9649
      3  -5.0163  0.5817    -5.6802 -4.6502
      4  -4.8435  0.4654    -5.2662 -4.5719
      5  -4.7149  0.4306    -5.1631 -4.5042
      6  -4.7602  0.3200    -5.1691 -4.7450
      7  -4.9131  0.5983    -5.3955 -4.7462
      8  -4.9885  0.5323    -5.4323 -4.8013
      9  -4.9969  0.4031    -5.3837 -4.8322
     10  -5.0020  0.3135    -5.3501 -4.8577
     11  -5.2568  0.9238    -6.8329 -4.7947
     12  -5.6845  1.4976    -8.4041 -2.6763
     13  -5.7746  1.2653    -8.2297 -4.5128
     14  -5.5477  0.9669    -7.0870 -4.8520
     15  -5.4051  0.8007    -6.5154 -4.8994
     16  -5.3589  0.6378    -6.2237 -4.9854
     17  -5.3213  0.5145    -6.0261 -5.0076
     18  -5.2905  0.4222    -5.9265 -5.0095
     19  -5.2466  0.3632    -5.7836 -5.0028

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1037  0.0581     0.0076  0.1901
      1   0.1033  0.0584     0.0065  0.1901
      2   0.1030  0.0583     0.0065  0.1900
      3   0.1026  0.0583     0.0063  0.1899
      4   0.1066  0.0571     0.0104  0.1905
      5   0.1046  0.0567     0.0109  0.1898
      6   0.1146  0.0539     0.0202  0.1914
      7   0.0680  0.0450     0.0019  0.1528
      8   0.0739  0.0469     0.0042  0.1610
      9   0.0765  0.0459     0.0093  0.1621
     10   0.0788  0.0452     0.0133  0.1631
     11   0.0233  0.0170     0.0001  0.0520
     12   0.0093  0.0075     0.0000  0.0203
     13   0.0103  0.0072     0.0000  0.0206
     14   0.0120  0.0076     0.0001  0.0233
     15   0.0137  0.0081     0.0001  0.0255
     16   0.0149  0.0080     0.0004  0.0264
     17   0.0160  0.0079     0.0010  0.0270
     18   0.0170  0.0079     0.0015  0.0276
     19   0.0180  0.0080     0.0021  0.0294

