Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1491  1.8825    -9.1567 -3.4302
      1  -4.6232  1.0730    -6.2422 -3.2541
      2  -5.3884  0.7186    -6.3125 -4.7482
      3  -5.7990  0.6107    -6.5079 -5.4376
      4  -5.9578  0.5429    -6.5705 -5.7349
      5  -5.7818  0.4757    -6.2518 -5.6112
      6  -5.9308  0.9069    -7.1060 -5.4066
      7  -6.0625  0.8815    -7.3775 -5.7030
      8  -5.9903  0.6431    -6.5535 -5.8038
      9  -5.3893  1.8892    -8.4002 -1.2022
     10  -5.5726  1.5566    -7.9118 -1.8967
     11  -5.7040  1.2429    -7.3643 -3.2147
     12  -5.7849  0.9871    -7.0818 -4.7403
     13  -5.9136  1.5787    -8.1855 -2.2005
     14  -4.8189  2.6979    -9.0266 -0.5479
     15  -4.8775  2.6720    -9.0223 -0.5734
     16  -4.9595  2.6291    -9.0106 -0.6110
     17  -5.0736  2.5560    -8.9838 -0.6720
     18  -5.2378  2.4334    -8.9309 -0.7797
     19  -5.4455  2.2431    -8.8306 -0.9764

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0593     0.0049  0.1898
      1   0.1004  0.0595     0.0047  0.1897
      2   0.1004  0.0592     0.0050  0.1896
      3   0.1002  0.0594     0.0046  0.1896
      4   0.1021  0.0586     0.0060  0.1898
      5   0.1054  0.0578     0.0078  0.1904
      6   0.0496  0.0409     0.0001  0.1277
      7   0.0506  0.0417     0.0001  0.1306
      8   0.0591  0.0416     0.0015  0.1375
      9   0.0080  0.0093     0.0000  0.0235
     10   0.0100  0.0094     0.0000  0.0253
     11   0.0115  0.0093     0.0000  0.0263
     12   0.0125  0.0090     0.0001  0.0268
     13   0.0065  0.0047     0.0000  0.0123
     14   0.0003  0.0010     0.0000  0.0001
     15   0.0004  0.0014     0.0000  0.0001
     16   0.0007  0.0019     0.0000  0.0027
     17   0.0011  0.0024     0.0000  0.0046
     18   0.0018  0.0030     0.0000  0.0056
     19   0.0028  0.0034     0.0000  0.0061

