Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6171  2.7278    -9.0009 -0.4906
      1  -6.7845  1.5308    -8.8493 -4.6418
      2  -5.5045  0.8840    -6.7937 -4.5155
      3  -4.9623  0.6547    -5.7786 -4.4047
      4  -5.2742  0.4689    -5.8779 -5.0059
      5  -5.1250  0.3815    -5.5952 -4.9120
      6  -4.9832  0.3681    -5.4257 -4.7963
      7  -4.9830  0.3036    -5.4055 -4.8085
      8  -5.0214  0.1965    -5.4149 -5.0099
      9  -5.0305  0.1499    -5.4168 -5.0161
     10  -5.0328  0.1231    -5.4158 -5.0179
     11  -5.0311  0.1046    -5.4072 -5.0180
     12  -5.0323  0.0953    -5.4087 -5.0187
     13  -5.0324  0.0899    -5.4079 -5.0189
     14  -5.0324  0.0869    -5.4073 -5.0190
     15  -5.0311  0.0827    -5.4009 -5.0190
     16  -5.0298  0.0795    -5.3941 -5.0189
     17  -5.0295  0.0785    -5.3924 -5.0189
     18  -5.0290  0.0774    -5.3896 -5.0189
     19  -5.0291  0.0772    -5.3898 -5.0189

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1009  0.0591     0.0059  0.1897
      3   0.1012  0.0589     0.0062  0.1898
      4   0.1039  0.0580     0.0089  0.1902
      5   0.1068  0.0568     0.0120  0.1905
      6   0.1056  0.0572     0.0111  0.1904
      7   0.1074  0.0562     0.0146  0.1905
      8   0.1163  0.0533     0.0232  0.1918
      9   0.1212  0.0511     0.0298  0.1923
     10   0.1237  0.0497     0.0343  0.1926
     11   0.1244  0.0492     0.0362  0.1926
     12   0.1269  0.0481     0.0398  0.1929
     13   0.1276  0.0476     0.0415  0.1930
     14   0.1284  0.0470     0.0431  0.1931
     15   0.1289  0.0467     0.0444  0.1931
     16   0.1294  0.0463     0.0457  0.1931
     17   0.1296  0.0462     0.0461  0.1931
     18   0.1298  0.0460     0.0468  0.1931
     19   0.1304  0.0456     0.0482  0.1932

