Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6171  2.7278    -9.0009 -0.4906
      1  -2.3050  1.4587    -4.5810 -0.2527
      2  -3.4582  0.8612    -4.6926 -2.4422
      3  -3.9902  0.6351    -4.7402 -3.4470
      4  -4.3957  0.6041    -5.0479 -4.0361
      5  -4.5934  0.6704    -5.5639 -4.2970
      6  -5.1582  1.2161    -8.1674 -4.3787
      7  -4.7458  0.6786    -5.7287 -4.3768
      8  -4.8642  0.6665    -5.9276 -4.5209
      9  -4.7458  0.4590    -5.2614 -4.5172
     10  -4.7281  0.3412    -5.2037 -4.5242
     11  -4.7673  0.2859    -5.2170 -4.6508
     12  -4.7394  0.2165    -5.0716 -4.6423
     13  -4.7362  0.1692    -5.0294 -4.6487
     14  -4.7487  0.1327    -5.0339 -4.7467
     15  -4.7530  0.1074    -5.0290 -4.7511
     16  -4.7511  0.0893    -5.0043 -4.7512
     17  -4.7536  0.0773    -5.0043 -4.7536
     18  -4.7449  0.0533    -4.9961 -4.7532
     19  -4.7444  0.0469    -4.9956 -4.7533

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0070  0.1898
      1   0.1021  0.0586     0.0072  0.1899
      2   0.1018  0.0588     0.0065  0.1899
      3   0.1022  0.0587     0.0068  0.1900
      4   0.0991  0.0596     0.0047  0.1894
      5   0.0972  0.0607     0.0035  0.1894
      6   0.0354  0.0350     0.0001  0.1051
      7   0.0454  0.0366     0.0010  0.1159
      8   0.0456  0.0370     0.0013  0.1173
      9   0.0540  0.0381     0.0036  0.1264
     10   0.0561  0.0376     0.0068  0.1279
     11   0.0619  0.0394     0.0084  0.1363
     12   0.0680  0.0395     0.0121  0.1418
     13   0.0690  0.0392     0.0142  0.1423
     14   0.0736  0.0392     0.0169  0.1463
     15   0.0765  0.0389     0.0197  0.1485
     16   0.0770  0.0387     0.0211  0.1487
     17   0.0800  0.0385     0.0232  0.1510
     18   0.0845  0.0382     0.0277  0.1547
     19   0.0848  0.0381     0.0283  0.1548

