trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  130  80.00  0.00 800.00  3.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  732 410.00  0.00 800.00 26.00  1
  4  751 420.00  0.00 800.00 52.00  1
  5  608 340.00  0.00 800.00 104.00  1
  6  716 400.00  0.00 800.00 104.00  1
  7  610 340.00  0.00 800.00 260.00  0
  8  698 390.00  0.00 800.00 104.00  1
  9  699 390.00  0.00 800.00 156.00  0
 10  699 410.00  0.00 800.00 260.00  0
 11  698 390.00  0.00 800.00 104.00  1
 12  681 380.00  0.00 800.00 156.00  0
 13  681 390.00  0.00 800.00 260.00  0
 14  680 380.00  0.00 800.00 104.00  1
 15  681 370.00  0.00 800.00 104.00  1
 16  681 390.00  0.00 800.00 260.00  0
 17  681 380.00  0.00 800.00 104.00  1
 18  663 370.00  0.00 800.00 156.00  0
 19  663 380.00  0.00 800.00 260.00  0
