Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6550  2.1423    -9.1057 -2.4694
      1  -3.7280  1.1028    -5.4248 -2.2588
      2  -2.9664  0.7561    -3.9435 -2.1700
      3  -3.4679  0.5859    -4.1372 -3.0626
      4  -3.7640  0.6120    -4.4412 -3.4719
      5  -3.6840  0.4580    -4.0250 -3.4710
      6  -3.7080  0.3469    -3.9991 -3.6917
      7  -3.6973  0.2505    -3.9521 -3.6926
      8  -3.6927  0.1871    -3.9507 -3.6930
      9  -3.6995  0.1392    -3.9504 -3.7002
     10  -3.6995  0.1092    -3.9501 -3.7009
     11  -3.6994  0.0898    -3.9499 -3.7014
     12  -3.6980  0.0743    -3.9491 -3.7015
     13  -3.6975  0.0658    -3.9488 -3.7015
     14  -3.6971  0.0608    -3.9485 -3.7015
     15  -3.6968  0.0578    -3.9483 -3.7015
     16  -3.6970  0.0557    -3.9482 -3.7018
     17  -3.6968  0.0543    -3.9481 -3.7018
     18  -3.6969  0.0535    -3.9480 -3.7019
     19  -3.6972  0.0522    -3.9480 -3.7023

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0590     0.0060  0.1898
      1   0.1016  0.0591     0.0056  0.1899
      2   0.1018  0.0589     0.0064  0.1899
      3   0.1003  0.0589     0.0057  0.1895
      4   0.0950  0.0603     0.0027  0.1886
      5   0.1070  0.0580     0.0084  0.1908
      6   0.1168  0.0547     0.0164  0.1920
      7   0.1186  0.0533     0.0218  0.1922
      8   0.1195  0.0525     0.0246  0.1922
      9   0.1244  0.0501     0.0320  0.1927
     10   0.1251  0.0495     0.0343  0.1928
     11   0.1257  0.0491     0.0359  0.1928
     12   0.1261  0.0487     0.0372  0.1929
     13   0.1263  0.0485     0.0378  0.1929
     14   0.1265  0.0484     0.0383  0.1929
     15   0.1266  0.0482     0.0388  0.1929
     16   0.1269  0.0480     0.0397  0.1929
     17   0.1270  0.0479     0.0400  0.1929
     18   0.1272  0.0477     0.0405  0.1929
     19   0.1276  0.0474     0.0417  0.1930

