Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6550  2.1423    -9.1057 -2.4694
      1  -3.8691  1.1701    -5.6885 -2.2771
      2  -2.9538  0.7570    -3.9280 -2.1677
      3  -3.4572  0.5967    -4.1028 -3.0511
      4  -3.6125  0.5167    -4.1774 -3.3932
      5  -3.7620  0.5156    -4.3903 -3.5480
      6  -3.6904  0.3501    -3.9520 -3.5427
      7  -3.5867  0.6484    -4.0713 -3.3136
      8  -3.6986  0.6609    -4.1923 -3.4446
      9  -3.7229  0.5448    -4.1512 -3.5243
     10  -3.7229  0.4240    -4.0953 -3.6739
     11  -3.6980  0.3092    -3.9490 -3.6893
     12  -3.7010  0.2368    -3.9479 -3.6983
     13  -3.6993  0.1771    -3.9468 -3.7005
     14  -3.6924  0.1272    -3.9428 -3.7005
     15  -3.6895  0.0943    -3.9410 -3.7005
     16  -3.6908  0.0698    -3.9409 -3.7023
     17  -3.6911  0.0526    -3.9408 -3.7029
     18  -3.6903  0.0381    -3.9403 -3.7029
     19  -3.6886  0.0912    -3.9406 -3.7002

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0590     0.0060  0.1898
      1   0.1014  0.0591     0.0058  0.1899
      2   0.1020  0.0591     0.0060  0.1900
      3   0.1008  0.0593     0.0051  0.1898
      4   0.1039  0.0586     0.0068  0.1903
      5   0.1019  0.0595     0.0058  0.1901
      6   0.1140  0.0555     0.0151  0.1917
      7   0.0614  0.0426     0.0009  0.1412
      8   0.0601  0.0422     0.0003  0.1386
      9   0.0677  0.0434     0.0032  0.1469
     10   0.0735  0.0429     0.0076  0.1510
     11   0.0783  0.0416     0.0145  0.1537
     12   0.0831  0.0411     0.0193  0.1571
     13   0.0853  0.0403     0.0231  0.1581
     14   0.0885  0.0394     0.0285  0.1600
     15   0.0918  0.0389     0.0324  0.1623
     16   0.0946  0.0384     0.0358  0.1640
     17   0.0973  0.0381     0.0387  0.1659
     18   0.0997  0.0377     0.0418  0.1675
     19   0.0719  0.0282     0.0281  0.1200

