Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8260  1.5471    -8.6098 -4.7018
      1  -5.5523  0.9208    -6.8049 -4.5000
      2  -5.0130  0.7111    -5.7894 -4.2832
      3  -4.7105  0.6404    -5.2791 -4.0421
      4  -4.5401  0.6042    -5.0346 -3.8505
      5  -4.3068  0.6774    -4.9073 -3.3738
      6  -3.9226  0.9149    -4.7317 -2.4250
      7  -3.4627  1.1110    -4.6254 -1.5862
      8  -3.7321  0.8248    -4.5854 -2.7164
      9  -3.8727  0.6628    -4.5845 -3.2508
     10  -3.6864  0.7740    -4.4468 -2.9366
     11  -3.7375  0.6180    -4.4132 -3.2376
     12  -3.7724  0.5002    -4.3988 -3.4372
     13  -3.6970  0.4495    -4.2095 -3.3986
     14  -3.7283  0.3701    -4.2103 -3.4684
     15  -3.6839  0.3167    -4.1663 -3.4587
     16  -3.7130  0.2665    -4.1734 -3.5070
     17  -3.7071  0.2221    -4.1634 -3.5098
     18  -3.7178  0.1913    -4.1650 -3.5450
     19  -3.7256  0.1705    -4.1662 -3.5828

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0590     0.0044  0.1899
      1   0.1011  0.0596     0.0030  0.1898
      2   0.1008  0.0597     0.0031  0.1898
      3   0.0999  0.0604     0.0030  0.1898
      4   0.0981  0.0606     0.0035  0.1896
      5   0.0812  0.0597     0.0018  0.1846
      6   0.0362  0.0341     0.0001  0.1040
      7   0.0171  0.0143     0.0001  0.0416
      8   0.0208  0.0155     0.0001  0.0471
      9   0.0241  0.0165     0.0005  0.0522
     10   0.0190  0.0130     0.0001  0.0402
     11   0.0211  0.0132     0.0007  0.0424
     12   0.0230  0.0133     0.0016  0.0448
     13   0.0244  0.0140     0.0021  0.0472
     14   0.0262  0.0142     0.0034  0.0495
     15   0.0281  0.0148     0.0047  0.0525
     16   0.0300  0.0151     0.0068  0.0547
     17   0.0306  0.0150     0.0075  0.0550
     18   0.0318  0.0150     0.0083  0.0564
     19   0.0328  0.0150     0.0090  0.0576

