Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.2872  2.5759    -8.5240 -0.4477
      1  -2.0562  1.3418    -4.1033 -0.2236
      2  -1.0173  0.8917    -2.0847 -0.1166
      3  -1.5304  0.7112    -2.2241 -1.0699
      4  -1.8068  0.6572    -2.4084 -1.4899
      5  -1.9702  0.6626    -2.7367 -1.6955
      6  -2.4389  1.1099    -4.6070 -1.8515
      7  -2.1569  0.8000    -3.0489 -1.8177
      8  -2.6268  1.2444    -5.3655 -1.8531
      9  -2.4181  0.9828    -3.6704 -1.8598
     10  -2.9419  1.4617    -6.8048 -1.8091
     11  -2.7803  1.1568    -4.9736 -1.9087
     12  -2.6254  0.9270    -3.7926 -1.9263
     13  -2.5119  0.7579    -3.3595 -1.9226
     14  -2.5181  0.6212    -3.3053 -2.0534
     15  -2.4415  0.5192    -3.1097 -2.0250
     16  -2.4757  0.4427    -3.1158 -2.1372
     17  -2.6472  0.5553    -3.3632 -2.2183
     18  -2.5895  0.4608    -3.1843 -2.2063
     19  -2.5297  0.4062    -3.1064 -2.1799

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0585     0.0071  0.1900
      1   0.1014  0.0589     0.0064  0.1898
      2   0.1018  0.0588     0.0068  0.1899
      3   0.1015  0.0592     0.0059  0.1899
      4   0.1011  0.0594     0.0053  0.1899
      5   0.0993  0.0601     0.0045  0.1897
      6   0.0396  0.0366     0.0001  0.1119
      7   0.0496  0.0383     0.0010  0.1226
      8   0.0202  0.0173     0.0000  0.0509
      9   0.0236  0.0178     0.0001  0.0544
     10   0.0111  0.0088     0.0000  0.0248
     11   0.0122  0.0085     0.0001  0.0254
     12   0.0135  0.0086     0.0001  0.0265
     13   0.0149  0.0087     0.0004  0.0275
     14   0.0159  0.0088     0.0008  0.0290
     15   0.0171  0.0090     0.0012  0.0309
     16   0.0182  0.0092     0.0016  0.0322
     17   0.0147  0.0074     0.0008  0.0254
     18   0.0156  0.0075     0.0012  0.0263
     19   0.0165  0.0076     0.0015  0.0270

