Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9701  2.5276    -9.0365 -1.1601
      1  -6.9145  1.4590    -8.3916 -4.8906
      2  -7.9601  0.9422    -4.6592 -6.9014
      3  -7.2505  0.7028    -8.1867 -6.7655
      4  -7.5437  0.6399    -8.4713 -7.1945
      5  -7.7201  0.6166    -8.7233 -7.4368
      6  -7.6091  0.4866    -8.1292 -7.4189
      7  -7.6267  0.3731    -8.1143 -7.4398
      8  -7.6348  0.2974    -8.1020 -7.4526
      9  -7.6380  0.2498    -8.0935 -7.4590
     10  -7.6391  0.2198    -8.0856 -7.4640
     11  -7.6392  0.2017    -8.0796 -7.4669
     12  -7.6391  0.1885    -8.0724 -7.4718
     13  -7.6390  0.1786    -8.0655 -7.4774
     14  -7.6385  0.1726    -8.0608 -7.4796
     15  -7.6383  0.1668    -8.0554 -7.4839
     16  -7.6381  0.1621    -8.0506 -7.4877
     17  -7.6377  0.1587    -8.0469 -7.4898
     18  -7.6373  0.1565    -8.0444 -7.4906
     19  -7.6369  0.1547    -8.0421 -7.4913

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0069  0.1898
      1   0.1019  0.0586     0.0071  0.1898
      2   0.1026  0.0583     0.0083  0.1899
      3   0.0998  0.0591     0.0061  0.1895
      4   0.0989  0.0589     0.0069  0.1892
      5   0.0969  0.0590     0.0073  0.1887
      6   0.1102  0.0570     0.0112  0.1913
      7   0.1131  0.0554     0.0161  0.1915
      8   0.1151  0.0541     0.0202  0.1917
      9   0.1163  0.0533     0.0228  0.1918
     10   0.1174  0.0526     0.0252  0.1919
     11   0.1181  0.0521     0.0270  0.1919
     12   0.1193  0.0514     0.0292  0.1920
     13   0.1205  0.0507     0.0315  0.1922
     14   0.1212  0.0503     0.0329  0.1922
     15   0.1222  0.0497     0.0349  0.1923
     16   0.1231  0.0492     0.0365  0.1924
     17   0.1237  0.0488     0.0377  0.1925
     18   0.1240  0.0486     0.0384  0.1925
     19   0.1242  0.0484     0.0391  0.1925

