trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  537 300.00  0.00 800.00 156.00  0
  1  656 370.00  0.00 800.00 10.80  0
  2  742 420.00  0.00 800.00  3.00  1
  3  654 370.00  0.00 800.00  6.44  1
  4  655 370.00  0.00 800.00  8.60  1
  5  674 380.00  0.00 800.00 10.80  1
  6  676 380.00  0.00 800.00 17.20  0
  7  656 370.00  0.00 800.00 10.80  1
  8  747 420.00  0.00 800.00 12.90  1
  9  822 460.00  0.00 800.00 26.00  0
 10  767 430.00  0.00 800.00 21.50  0
 11  784 440.00  0.00 800.00 17.20  0
 12  693 390.00  0.00 800.00 12.90  1
 13  766 430.00  0.00 800.00 17.20  1
 14 1421 790.00  0.00 800.00 520.00  0
 15  857 480.00  0.00 800.00 21.50  0
 16  839 470.00  0.00 800.00 21.50  0
 17  603 340.00  0.00 800.00 12.90  1
 18  820 460.00  0.00 800.00 17.20  1
 19  929 520.00  0.00 800.00 21.50  0
