trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  747 420.00  0.00 800.00 12.90  1
  1  701 390.00  0.00 800.00 520.00  0
  2  608 340.00  0.00 800.00 104.00  0
  3  822 460.00  0.00 800.00 26.00  0
  4  784 440.00  0.00 800.00 17.20  1
  5  732 410.00  0.00 800.00 26.00  0
  6  732 420.00  0.00 800.00 21.50  0
  7  695 390.00  0.00 800.00 21.50  0
  8  784 440.00  0.00 800.00 17.20  1
  9  766 430.00  0.00 800.00 17.20  1
 10  677 380.00  0.00 800.00 21.50  0
 11 1420 790.00  0.00 800.00 260.00  0
 12  639 360.00  0.00 800.00 12.90  1
 13  695 390.00  0.00 800.00 21.50  0
 14  675 380.00  0.00 800.00 12.90  1
 15  713 400.00  0.00 800.00 21.50  0
 16  749 420.00  0.00 800.00 21.50  0
 17  604 340.00  0.00 800.00 17.20  1
 18  749 400.00  0.00 800.00 17.20  1
 19  731 410.00  0.00 800.00 21.50  0
