Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2968  1.9003    -6.6036 -0.0941
      1  -1.8675  2.0229    -7.4175 -0.6954
      2  -2.2432  2.1573    -7.8700 -1.0256
      3  -3.0731  2.4657    -8.5154 -1.1988
      4  -5.1287  2.3724    -9.0407 -1.7892
      5  -3.4607  1.6418    -6.9676 -1.5836
      6  -4.2951  1.5202    -7.6347 -2.3641
      7  -4.9322  1.5021    -8.2175 -3.0479
      8  -4.5320  1.1087    -6.4585 -3.1245
      9  -4.2131  0.9759    -5.6553 -2.9605
     10  -4.4176  0.8609    -5.7161 -3.4802
     11  -4.2892  0.7270    -5.2632 -3.4700
     12  -4.3792  0.6149    -5.2650 -3.7570
     13  -4.2594  0.5466    -5.0019 -3.7078
     14  -4.2832  0.4599    -4.9928 -3.7952
     15  -4.3636  0.4097    -5.0397 -3.9786
     16  -4.2930  0.3574    -4.9146 -3.9615
     17  -4.3380  0.3145    -4.9313 -4.0234
     18  -4.2677  0.2864    -4.7690 -3.9919
     19  -4.2305  0.2550    -4.7166 -3.9820

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0879  0.0639     0.0001  0.1881
      1   0.0807  0.0645     0.0001  0.1866
      2   0.0768  0.0648     0.0001  0.1859
      3   0.0542  0.0588     0.0001  0.1758
      4   0.0117  0.0091     0.0000  0.0259
      5   0.0135  0.0108     0.0000  0.0312
      6   0.0107  0.0076     0.0000  0.0218
      7   0.0098  0.0069     0.0000  0.0199
      8   0.0112  0.0073     0.0001  0.0218
      9   0.0118  0.0076     0.0001  0.0231
     10   0.0128  0.0081     0.0001  0.0253
     11   0.0139  0.0084     0.0003  0.0267
     12   0.0152  0.0087     0.0006  0.0281
     13   0.0161  0.0090     0.0008  0.0300
     14   0.0169  0.0090     0.0012  0.0309
     15   0.0179  0.0094     0.0015  0.0325
     16   0.0191  0.0097     0.0019  0.0338
     17   0.0202  0.0099     0.0025  0.0353
     18   0.0210  0.0102     0.0029  0.0368
     19   0.0221  0.0104     0.0037  0.0384

