Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8328  2.0494    -9.1242 -2.8151
      1  -4.0471  1.0997    -5.7104 -2.6402
      2  -3.2648  0.7663    -4.2093 -2.4550
      3  -2.8483  0.6561    -3.5248 -2.3015
      4  -2.5470  0.6919    -3.1203 -1.7473
      5  -2.6914  0.5087    -3.1382 -2.5007
      6  -2.6538  0.3853    -3.0566 -2.5105
      7  -2.6361  0.2978    -2.9863 -2.5203
      8  -2.6570  0.2077    -2.9931 -2.6472
      9  -2.6596  0.1559    -2.9928 -2.6509
     10  -2.6415  0.1842    -2.8920 -2.6470
     11  -2.6431  0.1347    -2.8917 -2.6503
     12  -2.6428  0.0996    -2.8914 -2.6513
     13  -2.6409  0.0715    -2.8904 -2.6514
     14  -2.6391  0.0514    -2.8890 -2.6514
     15  -2.6393  0.0381    -2.8890 -2.6517
     16  -2.6388  0.0274    -2.8886 -2.6517
     17  -2.6381  0.0703    -2.8887 -2.6504
     18  -2.6294  0.1864    -2.8890 -2.6220
     19  -2.5763  0.4206    -2.8883 -2.3957

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0591     0.0055  0.1897
      1   0.1002  0.0593     0.0049  0.1896
      2   0.0997  0.0593     0.0050  0.1895
      3   0.0989  0.0593     0.0050  0.1893
      4   0.0928  0.0602     0.0032  0.1879
      5   0.1041  0.0577     0.0078  0.1900
      6   0.1104  0.0553     0.0144  0.1908
      7   0.1143  0.0535     0.0204  0.1913
      8   0.1212  0.0506     0.0310  0.1921
      9   0.1247  0.0487     0.0374  0.1925
     10   0.1169  0.0490     0.0318  0.1900
     11   0.1209  0.0472     0.0385  0.1906
     12   0.1235  0.0460     0.0432  0.1910
     13   0.1243  0.0453     0.0454  0.1910
     14   0.1278  0.0440     0.0506  0.1916
     15   0.1305  0.0429     0.0546  0.1921
     16   0.1332  0.0418     0.0585  0.1925
     17   0.0995  0.0394     0.0381  0.1698
     18   0.0653  0.0287     0.0201  0.1139
     19   0.0400  0.0199     0.0071  0.0723

