Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.9398  2.5469    -9.0336 -1.0990
      1  -7.1746  1.3353    -7.4461 -5.3955
      2  -6.0354  0.8063    -7.0973 -5.2857
      3  -5.6196  0.6298    -6.3236 -5.1627
      4  -5.3271  0.6022    -5.9070 -4.9282
      5  -5.1505  0.6476    -5.6944 -4.5083
      6  -5.2696  0.3633    -5.7013 -5.2591
      7  -5.2715  0.2877    -5.6844 -5.2685
      8  -5.2723  0.2370    -5.6702 -5.2695
      9  -5.2732  0.2046    -5.6618 -5.2702
     10  -5.2737  0.1832    -5.6547 -5.2707
     11  -5.2833  0.1212    -5.6554 -5.2743
     12  -5.2868  0.1011    -5.6557 -5.2764
     13  -5.2863  0.0954    -5.6517 -5.2765
     14  -5.2876  0.0894    -5.6518 -5.2775
     15  -5.2871  0.0871    -5.6487 -5.2775
     16  -5.2879  0.0848    -5.6487 -5.2782
     17  -5.2886  0.0831    -5.6488 -5.2789
     18  -5.2884  0.0823    -5.6473 -5.2789
     19  -5.2887  0.0815    -5.6473 -5.2793

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0065  0.1898
      2   0.1003  0.0594     0.0050  0.1897
      3   0.1013  0.0590     0.0058  0.1898
      4   0.1005  0.0596     0.0048  0.1898
      5   0.0983  0.0603     0.0038  0.1895
      6   0.1117  0.0561     0.0128  0.1913
      7   0.1134  0.0550     0.0169  0.1915
      8   0.1148  0.0540     0.0204  0.1916
      9   0.1157  0.0534     0.0227  0.1917
     10   0.1166  0.0528     0.0246  0.1917
     11   0.1183  0.0517     0.0286  0.1919
     12   0.1195  0.0509     0.0312  0.1920
     13   0.1199  0.0506     0.0321  0.1920
     14   0.1206  0.0501     0.0337  0.1921
     15   0.1209  0.0499     0.0344  0.1921
     16   0.1214  0.0496     0.0355  0.1921
     17   0.1220  0.0492     0.0366  0.1922
     18   0.1221  0.0492     0.0369  0.1922
     19   0.1225  0.0489     0.0376  0.1922

