Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3502  2.3174    -9.0754 -1.8731
      1  -3.5522  1.3293    -5.6471 -1.6747
      2  -4.6188  0.7754    -5.7501 -3.7397
      3  -4.0833  0.5541    -4.7352 -3.6827
      4  -4.3639  0.4722    -4.8963 -4.1261
      5  -4.2134  0.4402    -4.6458 -4.0129
      6  -4.2408  0.3303    -4.6401 -4.2202
      7  -4.2168  0.2430    -4.4737 -4.2204
      8  -4.2137  0.1792    -4.4717 -4.2211
      9  -4.2200  0.1297    -4.4716 -4.2267
     10  -4.2857  0.3447    -4.7065 -4.2265
     11  -4.2404  0.2771    -4.6225 -4.2248
     12  -4.2406  0.2073    -4.6155 -4.2267
     13  -4.2377  0.1577    -4.6014 -4.2270
     14  -4.2001  0.6931    -4.7119 -3.8824
     15  -4.2057  0.5286    -4.6750 -3.9823
     16  -4.2155  0.4108    -4.6577 -4.0204
     17  -4.2008  0.3184    -4.5917 -4.0247
     18  -4.1330  0.5214    -4.5738 -3.9552
     19  -4.1380  0.4025    -4.5350 -3.9690

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1032  0.0582     0.0079  0.1900
      1   0.1033  0.0581     0.0079  0.1900
      2   0.1034  0.0581     0.0083  0.1900
      3   0.1039  0.0580     0.0085  0.1901
      4   0.1048  0.0580     0.0089  0.1904
      5   0.1059  0.0578     0.0095  0.1905
      6   0.1150  0.0549     0.0177  0.1918
      7   0.1226  0.0518     0.0272  0.1927
      8   0.1242  0.0505     0.0316  0.1928
      9   0.1287  0.0480     0.0398  0.1932
     10   0.0721  0.0405     0.0131  0.1470
     11   0.0785  0.0411     0.0170  0.1539
     12   0.0797  0.0405     0.0200  0.1544
     13   0.0806  0.0401     0.0219  0.1548
     14   0.0272  0.0166     0.0001  0.0542
     15   0.0292  0.0162     0.0020  0.0552
     16   0.0311  0.0160     0.0049  0.0572
     17   0.0328  0.0158     0.0076  0.0587
     18   0.0238  0.0117     0.0018  0.0410
     19   0.0249  0.0114     0.0041  0.0415

