Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0224  2.1139    -7.5045 -0.1620
      1  -3.3004  2.2012    -8.4226 -1.6023
      2  -2.0514  0.9450    -2.8577 -1.5211
      3  -2.3811  0.9745    -3.5124 -1.9282
      4  -2.6450  1.1164    -4.9707 -2.1717
      5  -2.4564  0.7597    -2.8426 -2.1749
      6  -2.4502  0.6049    -2.7645 -2.3795
      7  -2.4061  0.4179    -2.6356 -2.3804
      8  -2.3987  0.3108    -2.6343 -2.3863
      9  -2.6027  0.8425    -3.2820 -2.3848
     10  -2.5599  0.6655    -3.0307 -2.3907
     11  -2.4902  0.5009    -2.8769 -2.3898
     12  -2.4763  0.3887    -2.8715 -2.3921
     13  -2.4490  0.2902    -2.8527 -2.3914
     14  -2.4276  0.2208    -2.8302 -2.3906
     15  -2.4696  0.2363    -2.8652 -2.3946
     16  -2.5827  0.2592    -2.8870 -2.4254
     17  -2.6250  0.2087    -2.8896 -2.5260
     18  -2.6366  0.1582    -2.8899 -2.6437
     19  -2.6317  0.1348    -2.8888 -2.6413

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0888  0.0617     0.0001  0.1877
      1   0.0764  0.0613     0.0001  0.1845
      2   0.1028  0.0601     0.0008  0.1903
      3   0.1004  0.0611     0.0001  0.1901
      4   0.0917  0.0623     0.0001  0.1884
      5   0.1058  0.0586     0.0024  0.1905
      6   0.1162  0.0556     0.0110  0.1920
      7   0.1206  0.0525     0.0240  0.1924
      8   0.1256  0.0498     0.0338  0.1929
      9   0.0605  0.0398     0.0001  0.1324
     10   0.0651  0.0394     0.0044  0.1362
     11   0.0709  0.0387     0.0121  0.1409
     12   0.0742  0.0383     0.0166  0.1436
     13   0.0775  0.0376     0.0219  0.1458
     14   0.0804  0.0371     0.0255  0.1482
     15   0.0761  0.0353     0.0239  0.1399
     16   0.0703  0.0338     0.0211  0.1308
     17   0.0753  0.0351     0.0230  0.1377
     18   0.0793  0.0351     0.0263  0.1414
     19   0.0827  0.0357     0.0286  0.1460

