trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1333 750.00  0.00 800.00  0.71  1
  1  844 470.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  732 410.00  0.00 800.00 26.00  0
  4  783 440.00  0.00 800.00 12.90  1
  5  695 390.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  0
  7  783 440.00  0.00 800.00 12.90  1
  8  765 430.00  0.00 800.00 12.90  1
  9  658 370.00  0.00 800.00 17.20  0
 10 1420 790.00  0.00 800.00 260.00  0
 11  620 350.00  0.00 800.00 10.80  1
 12  694 390.00  0.00 800.00 17.20  0
 13  712 400.00  0.00 800.00 17.20  0
 14  638 360.00  0.00 800.00 10.80  1
 15  712 390.00  0.00 800.00 12.90  0
 16  638 340.00  0.00 800.00  8.60  1
 17  638 340.00  0.00 800.00  8.60  1
 18  674 380.00  0.00 800.00 10.80  1
 19  656 370.00  0.00 800.00 10.80  1
