trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  318 180.00  0.00 800.00 26.00  1
  1  754 420.00  0.00 800.00 260.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  791 440.00  0.00 800.00 520.00  1
  4  881 490.00  0.00 800.00 520.00  1
  5  971 540.00  0.00 800.00 520.00  0
  6  971 520.00  0.00 800.00 260.00  1
  7  971 520.00  0.00 800.00 260.00  1
  8  971 540.00  0.00 800.00 260.00  1
  9  971 520.00  0.00 800.00 260.00  0
 10 1151 640.00  0.00 800.00 520.00  0
 11 1079 600.00  0.00 800.00 520.00  0
 12 1043 580.00  0.00 800.00 520.00  0
 13  899 500.00  0.00 800.00 520.00  1
 14 1061 590.00  0.00 800.00 520.00  1
 15   13  10.00  0.00 800.00 52.00  1
 16 1259 700.00  0.00 800.00 520.00  0
 17 1205 670.00  0.00 800.00 520.00  0
 18  755 420.00  0.00 800.00 520.00  1
 19 1133 630.00  0.00 800.00 520.00  1
