trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1302 730.00  0.00 800.00  6.44  0
  1  656 370.00  0.00 800.00 10.80  1
  2  732 410.00  0.00 800.00 26.00  1
  3  679 380.00  0.00 800.00 52.00  1
  4  626 350.00  0.00 800.00 104.00  1
  5  647 360.00  0.00 800.00 520.00  0
  6  663 370.00  0.00 800.00 156.00  0
  7  716 400.00  0.00 800.00 104.00  0
  8  841 470.00  0.00 800.00 52.00  0
  9  608 340.00  0.00 800.00 104.00  1
 10  590 330.00  0.00 800.00 104.00  1
 11  572 320.00  0.00 800.00 104.00  1
 12  770 430.00  0.00 800.00 104.00  0
 13  572 300.00  0.00 800.00 52.00  1
 14  572 330.00  0.00 800.00 156.00  1
 15  788 440.00  0.00 800.00 104.00  0
 16  770 430.00  0.00 800.00 104.00  1
 17  843 470.00  0.00 800.00 156.00  0
 18  914 510.00  0.00 800.00 104.00  1
 19    4  10.00  0.00 800.00  3.00  1
