Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3298  2.3248    -9.0729 -1.8487
      1  -3.4126  1.2742    -5.4089 -1.6533
      2  -2.3792  0.8103    -3.4102 -1.4891
      3  -2.8266  0.6154    -3.5427 -2.3850
      4  -2.5417  0.5507    -3.0546 -2.2322
      5  -2.6947  0.5237    -3.1452 -2.4769
      6  -2.6398  0.3915    -2.8990 -2.4727
      7  -2.6553  0.2942    -2.8985 -2.6444
      8  -2.6403  0.2275    -2.8910 -2.6438
      9  -2.6387  0.1658    -2.8906 -2.6456
     10  -2.6379  0.1229    -2.8903 -2.6467
     11  -2.5967  0.3267    -2.8914 -2.4242
     12  -2.5959  0.2504    -2.8905 -2.4342
     13  -2.6058  0.1964    -2.8905 -2.4561
     14  -2.6395  0.1563    -2.8925 -2.6440
     15  -2.6395  0.1190    -2.8920 -2.6461
     16  -2.6666  0.2220    -3.0023 -2.6497
     17  -2.6505  0.1596    -2.8978 -2.6494
     18  -2.6456  0.1168    -2.8955 -2.6494
     19  -2.6931  0.2626    -3.1081 -2.6507

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0063  0.1898
      1   0.1013  0.0588     0.0064  0.1897
      2   0.1010  0.0588     0.0064  0.1896
      3   0.1018  0.0587     0.0070  0.1898
      4   0.1028  0.0586     0.0074  0.1901
      5   0.1033  0.0585     0.0075  0.1901
      6   0.1134  0.0556     0.0151  0.1916
      7   0.1219  0.0524     0.0244  0.1926
      8   0.1293  0.0496     0.0343  0.1936
      9   0.1306  0.0484     0.0387  0.1937
     10   0.1315  0.0476     0.0418  0.1938
     11   0.0755  0.0417     0.0149  0.1532
     12   0.0778  0.0411     0.0181  0.1545
     13   0.0811  0.0409     0.0214  0.1570
     14   0.0881  0.0424     0.0236  0.1649
     15   0.0896  0.0419     0.0261  0.1655
     16   0.0616  0.0318     0.0142  0.1172
     17   0.0651  0.0312     0.0182  0.1198
     18   0.0659  0.0308     0.0203  0.1202
     19   0.0408  0.0198     0.0096  0.0738

