trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1149 640.00  0.00 800.00 156.00  0
  1  732 410.00  0.00 800.00 26.00  1
  2  645 360.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  822 460.00  0.00 800.00 26.00  0
  5  714 400.00  0.00 800.00 26.00  0
  6  783 440.00  0.00 800.00 12.90  0
  7  672 380.00  0.00 800.00  6.44  1
  8  655 370.00  0.00 800.00  8.60  1
  9  657 370.00  0.00 800.00 12.90  1
 10  639 360.00  0.00 800.00 12.90  1
 11  677 380.00  0.00 800.00 21.50  0
 12  640 360.00  0.00 800.00 17.20  0
 13  548 310.00  0.00 800.00 10.80  1
 14  548 300.00  0.00 800.00 12.90  1
 15  820 460.00  0.00 800.00 17.20  1
 16  947 530.00  0.00 800.00 21.50  0
 17  947 540.00  0.00 800.00 26.00  0
 18  585 330.00  0.00 800.00 12.90  1
 19  839 470.00  0.00 800.00 21.50  0
