Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.7662  1.7313    -5.4542 -0.2948
      1  -1.4403  1.1058    -2.8717 -0.1585
      2  -2.2062  0.8071    -3.0584 -1.5998
      3  -2.6197  0.7654    -3.3923 -2.2035
      4  -2.7981  0.7716    -3.7861 -2.4733
      5  -3.2671  1.2047    -6.0599 -2.5964
      6  -2.9722  0.8417    -3.9833 -2.6030
      7  -3.0371  0.7636    -3.9691 -2.6995
      8  -2.9385  0.5594    -3.3710 -2.7017
      9  -2.9288  0.4284    -3.3301 -2.7473
     10  -2.8926  0.3502    -3.1594 -2.7252
     11  -2.8904  0.2644    -3.1581 -2.7507
     12  -2.8915  0.2027    -3.1573 -2.7826
     13  -2.8903  0.1600    -3.1567 -2.7956
     14  -2.9105  0.1410    -3.1591 -2.9112
     15  -2.9846  0.3284    -3.4232 -2.9138
     16  -3.1817  0.5424    -3.9823 -2.9273
     17  -3.1055  0.4050    -3.6526 -2.9246
     18  -3.2051  0.4433    -3.8425 -2.9553
     19  -3.1553  0.3397    -3.6387 -2.9506

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1001  0.0595     0.0043  0.1896
      1   0.1006  0.0593     0.0049  0.1897
      2   0.0997  0.0596     0.0038  0.1896
      3   0.0967  0.0603     0.0023  0.1890
      4   0.0954  0.0607     0.0020  0.1888
      5   0.0442  0.0423     0.0001  0.1298
      6   0.0556  0.0437     0.0001  0.1408
      7   0.0603  0.0459     0.0006  0.1494
      8   0.0689  0.0456     0.0044  0.1554
      9   0.0731  0.0449     0.0085  0.1578
     10   0.0803  0.0456     0.0134  0.1646
     11   0.0829  0.0448     0.0170  0.1658
     12   0.0853  0.0442     0.0205  0.1670
     13   0.0864  0.0438     0.0222  0.1674
     14   0.0920  0.0453     0.0231  0.1731
     15   0.0490  0.0286     0.0077  0.0995
     16   0.0269  0.0160     0.0019  0.0534
     17   0.0296  0.0158     0.0038  0.0552
     18   0.0259  0.0141     0.0025  0.0483
     19   0.0280  0.0140     0.0046  0.0503

