trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1004 560.00  0.00 800.00 104.00  0
  1  694 390.00  0.00 800.00 17.20  0
  2  707 400.00  0.00 800.00  4.30  1
  3  656 370.00  0.00 800.00 10.80  1
  4  693 390.00  0.00 800.00 12.90  1
  5  694 390.00  0.00 800.00 17.20  1
  6  696 390.00  0.00 800.00 26.00  0
  7  676 380.00  0.00 800.00 17.20  1
  8  678 380.00  0.00 800.00 26.00  0
  9  676 390.00  0.00 800.00 12.90  1
 10  676 380.00  0.00 800.00 21.50  0
 11  676 380.00  0.00 800.00 12.90  1
 12  676 390.00  0.00 800.00 12.90  1
 13  676 360.00  0.00 800.00 12.90  1
 14  676 360.00  0.00 800.00 21.50  1
 15  713 400.00  0.00 800.00 21.50  1
 16  749 420.00  0.00 800.00 21.50  1
 17  822 460.00  0.00 800.00 26.00  0
 18  731 410.00  0.00 800.00 21.50  1
 19  840 470.00  0.00 800.00 26.00  0
