Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3759  2.3000    -9.0776 -1.9342
      1  -7.2962  1.2831    -6.9978 -5.6369
      2  -6.2840  0.8243    -7.3597 -5.5427
      3  -5.7319  0.6749    -6.4346 -5.2837
      4  -5.3895  0.7834    -6.0235 -4.3191
      5  -4.7974  1.3169    -6.0496 -1.9796
      6  -3.8431  1.6476    -6.3422 -0.9963
      7  -4.3989  1.2593    -6.1299 -2.2801
      8  -4.6893  1.0262    -6.0129 -3.2647
      9  -4.3166  1.2042    -6.2294 -2.5145
     10  -4.3015  0.9999    -5.6368 -2.9373
     11  -3.9112  1.2943    -6.2732 -2.0156
     12  -3.8654  1.0890    -5.3748 -2.3320
     13  -3.8385  0.9464    -5.1696 -2.4768
     14  -4.0411  0.8064    -5.2225 -3.0042
     15  -4.1824  0.7024    -5.2604 -3.3543
     16  -4.0672  0.6310    -5.0252 -3.2888
     17  -4.1758  0.5584    -5.0972 -3.5249
     18  -4.2491  0.5011    -5.1395 -3.7064
     19  -4.1742  0.4470    -4.9670 -3.6840

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0062  0.1898
      1   0.1014  0.0589     0.0061  0.1898
      2   0.1002  0.0595     0.0049  0.1897
      3   0.0992  0.0599     0.0039  0.1895
      4   0.0921  0.0622     0.0014  0.1887
      5   0.0322  0.0344     0.0001  0.1017
      6   0.0096  0.0078     0.0000  0.0212
      7   0.0115  0.0089     0.0000  0.0255
      8   0.0135  0.0097     0.0001  0.0284
      9   0.0098  0.0069     0.0000  0.0196
     10   0.0105  0.0066     0.0001  0.0199
     11   0.0074  0.0046     0.0000  0.0129
     12   0.0080  0.0042     0.0001  0.0130
     13   0.0084  0.0040     0.0001  0.0131
     14   0.0089  0.0043     0.0002  0.0136
     15   0.0093  0.0045     0.0003  0.0144
     16   0.0098  0.0047     0.0004  0.0160
     17   0.0104  0.0049     0.0005  0.0172
     18   0.0109  0.0051     0.0006  0.0180
     19   0.0115  0.0053     0.0007  0.0188

