Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3759  2.3000    -9.0776 -1.9342
      1  -3.3371  1.2020    -5.1742 -1.7136
      2  -2.4240  0.8027    -3.4148 -1.6116
      3  -2.9614  0.6356    -3.6312 -2.5608
      4  -3.2608  0.6762    -4.0631 -2.9400
      5  -3.6429  1.0542    -5.7786 -2.9858
      6  -4.2831  1.4613    -7.6793 -2.6821
      7  -3.9627  1.1342    -6.1811 -2.9449
      8  -4.4023  1.4077    -7.5448 -2.3754
      9  -4.3687  1.1669    -6.6799 -3.1867
     10  -4.3472  0.9903    -6.0942 -3.4075
     11  -4.1770  0.7821    -5.3346 -3.4206
     12  -4.0520  0.6596    -4.9678 -3.3859
     13  -4.1814  0.6026    -5.0376 -3.6075
     14  -4.1216  0.5060    -4.8813 -3.6028
     15  -4.1897  0.4421    -4.9087 -3.7520
     16  -4.3332  0.4652    -5.0292 -3.9362
     17  -4.2702  0.4037    -4.9135 -3.8947
     18  -4.3116  0.3526    -4.9264 -3.9867
     19  -4.3495  0.3147    -4.9407 -4.0431

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0062  0.1898
      1   0.1010  0.0591     0.0057  0.1897
      2   0.1010  0.0591     0.0060  0.1897
      3   0.1001  0.0594     0.0049  0.1896
      4   0.0938  0.0606     0.0023  0.1885
      5   0.0431  0.0405     0.0001  0.1241
      6   0.0135  0.0125     0.0000  0.0345
      7   0.0164  0.0135     0.0000  0.0392
      8   0.0097  0.0078     0.0000  0.0207
      9   0.0108  0.0075     0.0000  0.0215
     10   0.0115  0.0073     0.0001  0.0221
     11   0.0127  0.0075     0.0002  0.0241
     12   0.0138  0.0078     0.0005  0.0256
     13   0.0145  0.0081     0.0006  0.0264
     14   0.0155  0.0082     0.0009  0.0272
     15   0.0165  0.0084     0.0012  0.0287
     16   0.0153  0.0078     0.0010  0.0266
     17   0.0163  0.0080     0.0013  0.0275
     18   0.0172  0.0082     0.0017  0.0291
     19   0.0181  0.0084     0.0020  0.0306

