trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  404 230.00  0.00 800.00 10.80  1
  1  664 370.00  0.00 800.00 260.00  1
  2 1043 580.00  0.00 800.00 520.00  0
  3  701 390.00  0.00 800.00 520.00  0
  4  754 420.00  0.00 800.00 260.00  0
  5  825 460.00  0.00 800.00 156.00  0
  6  752 420.00  0.00 800.00 104.00  0
  7  750 420.00  0.00 800.00 26.00  1
  8  733 410.00  0.00 800.00 52.00  1
  9  608 340.00  0.00 800.00 104.00  0
 10    0  10.00  0.00 800.00  0.43  1
 11  589 330.00  0.00 800.00 52.00  0
 12    0  10.00  0.00 800.00  0.71  1
 13    0  10.00  0.00 800.00  0.71  1
 14  517 290.00  0.00 800.00 52.00  1
 15  553 310.00  0.00 800.00 52.00  1
 16  752 420.00  0.00 800.00 104.00  0
 17  589 330.00  0.00 800.00 52.00  1
 18  571 320.00  0.00 800.00 52.00  1
 19  788 440.00  0.00 800.00 104.00  0
