trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1353 760.00  0.00 800.00  2.00  0
  1  655 370.00  0.00 800.00  8.60  1
  2  695 390.00  0.00 800.00 21.50  1
  3  536 300.00  0.00 800.00 104.00  0
  4  732 410.00  0.00 800.00 26.00  0
  5  766 430.00  0.00 800.00 17.20  1
  6  732 420.00  0.00 800.00 52.00  0
  7  732 390.00  0.00 800.00 21.50  1
  8  732 430.00  0.00 800.00 52.00  0
  9  732 410.00  0.00 800.00 21.50  0
 10  766 430.00  0.00 800.00 17.20  0
 11  677 380.00  0.00 800.00 21.50  0
 12  657 370.00  0.00 800.00 12.90  1
 13  713 400.00  0.00 800.00 21.50  0
 14  731 410.00  0.00 800.00 21.50  0
 15  711 400.00  0.00 800.00 12.90  1
 16  749 420.00  0.00 800.00 21.50  0
 17  622 350.00  0.00 800.00 17.20  0
 18  657 370.00  0.00 800.00 12.90  1
 19  675 380.00  0.00 800.00 12.90  1
