Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.3980  1.9910    -7.2140 -0.2242
      1  -3.7050  1.8239    -8.2180 -2.1616
      2  -2.5905  0.8240    -3.3230 -2.0824
      3  -2.8761  0.7775    -3.4524 -2.5132
      4  -2.7018  0.7167    -3.1237 -2.4119
      5  -2.7083  0.5578    -3.0908 -2.6419
      6  -2.6611  0.4044    -2.8964 -2.6422
      7  -2.6438  0.3152    -2.8908 -2.6417
      8  -2.6472  0.2392    -2.8905 -2.6495
      9  -2.6446  0.1754    -2.8900 -2.6511
     10  -2.6411  0.1258    -2.8890 -2.6512
     11  -2.6403  0.0926    -2.8889 -2.6516
     12  -2.6397  0.0666    -2.8888 -2.6517
     13  -2.6394  0.0481    -2.8887 -2.6518
     14  -2.6389  0.0344    -2.8885 -2.6518
     15  -2.6389  0.0249    -2.8885 -2.6518
     16  -2.6388  0.0184    -2.8885 -2.6518
     17  -2.6388  0.0134    -2.8885 -2.6518
     18  -2.6388  0.0101    -2.8885 -2.6518
     19  -2.6391  0.0291    -2.8887 -2.6518

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0938  0.0605     0.0021  0.1885
      1   0.0874  0.0608     0.0016  0.1871
      2   0.1020  0.0594     0.0025  0.1900
      3   0.1030  0.0590     0.0025  0.1900
      4   0.1036  0.0590     0.0028  0.1902
      5   0.1141  0.0558     0.0123  0.1917
      6   0.1225  0.0523     0.0249  0.1927
      7   0.1292  0.0498     0.0338  0.1936
      8   0.1363  0.0461     0.0476  0.1944
      9   0.1396  0.0438     0.0558  0.1947
     10   0.1425  0.0418     0.0623  0.1949
     11   0.1452  0.0402     0.0676  0.1952
     12   0.1454  0.0399     0.0684  0.1952
     13   0.1456  0.0397     0.0690  0.1952
     14   0.1478  0.0384     0.0731  0.1954
     15   0.1481  0.0381     0.0739  0.1954
     16   0.1499  0.0371     0.0775  0.1956
     17   0.1518  0.0361     0.0809  0.1958
     18   0.1535  0.0351     0.0841  0.1960
     19   0.1285  0.0392     0.0606  0.1888

