Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6861  2.6942    -9.0084 -0.5941
      1  -2.3688  1.4351    -4.5897 -0.3287
      2  -1.1968  0.9135    -2.3395 -0.1715
      3  -1.7920  0.6910    -2.4736 -1.3372
      4  -2.0632  0.6345    -2.6330 -1.7508
      5  -2.2364  0.6514    -2.9747 -1.9897
      6  -2.7157  1.1114    -4.9524 -2.1173
      7  -2.4431  0.7943    -3.3601 -2.1136
      8  -2.5402  0.7549    -3.4990 -2.1782
      9  -2.4272  0.5784    -2.8897 -2.1694
     10  -2.3833  0.8356    -3.0495 -2.0404
     11  -2.2960  0.8347    -2.8532 -1.9445
     12  -2.2160  0.7208    -2.6229 -1.9262
     13  -2.1936  0.5512    -2.6022 -2.0447
     14  -2.1977  0.4681    -2.6039 -2.1195
     15  -2.3408  0.6856    -2.8116 -2.1241
     16  -2.4094  0.6857    -2.8778 -2.1442
     17  -2.3582  0.5158    -2.7237 -2.1459
     18  -2.3076  0.6312    -2.6847 -2.1225
     19  -2.2487  0.5972    -2.6260 -2.1172

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0585     0.0072  0.1900
      1   0.1033  0.0584     0.0077  0.1901
      2   0.1051  0.0579     0.0089  0.1904
      3   0.1027  0.0586     0.0072  0.1900
      4   0.1017  0.0589     0.0062  0.1899
      5   0.1004  0.0603     0.0047  0.1900
      6   0.0387  0.0359     0.0001  0.1095
      7   0.0479  0.0373     0.0008  0.1193
      8   0.0483  0.0381     0.0012  0.1222
      9   0.0564  0.0391     0.0039  0.1305
     10   0.0359  0.0248     0.0001  0.0794
     11   0.0366  0.0253     0.0001  0.0811
     12   0.0407  0.0267     0.0015  0.0874
     13   0.0438  0.0264     0.0048  0.0896
     14   0.0472  0.0271     0.0074  0.0944
     15   0.0320  0.0185     0.0017  0.0622
     16   0.0312  0.0183     0.0015  0.0613
     17   0.0332  0.0179     0.0042  0.0623
     18   0.0288  0.0155     0.0023  0.0537
     19   0.0300  0.0160     0.0029  0.0554

