Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2575  1.4567    -4.2185 -0.1209
      1  -0.7308  1.3366    -2.8728 -0.0671
      2  -0.4830  1.3626    -2.8004 -0.0386
      3  -0.3637  1.3708    -2.6869 -0.0259
      4  -0.2054  0.9992    -0.5205 -0.0252
      5  -0.1213  0.7178    -0.4608 -0.0249
      6  -0.5124  1.6507    -4.9005 -0.0260
      7  -0.2869  1.2232    -1.0902 -0.0252
      8  -0.1662  0.9227    -0.4502 -0.0244
      9  -0.0976  0.6945    -0.2721 -0.0238
     10  -0.1660  0.9473    -0.3429 -0.0240
     11  -0.0955  0.7027    -0.2683 -0.0236
     12  -0.0906  0.6884    -0.2665 -0.0235
     13  -0.0514  0.4894    -0.2640 -0.0234
     14  -0.0324  0.3592    -0.2621 -0.0233
     15  -0.0222  0.2647    -0.2611 -0.0233
     16  -0.0167  0.1951    -0.2605 -0.0232
     17  -0.0137  0.1435    -0.2602 -0.0232
     18  -0.0120  0.1056    -0.2600 -0.0232
     19  -0.0111  0.0774    -0.2599 -0.0232

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0952  0.0622     0.0001  0.1892
      1   0.0966  0.0613     0.0001  0.1892
      2   0.0983  0.0612     0.0001  0.1896
      3   0.1001  0.0604     0.0001  0.1897
      4   0.1049  0.0578     0.0066  0.1902
      5   0.1079  0.0560     0.0146  0.1905
      6   0.0483  0.0389     0.0000  0.1222
      7   0.0510  0.0383     0.0001  0.1239
      8   0.0557  0.0380     0.0042  0.1279
      9   0.0603  0.0378     0.0089  0.1318
     10   0.0452  0.0286     0.0035  0.0960
     11   0.0481  0.0283     0.0081  0.0984
     12   0.0487  0.0285     0.0085  0.0996
     13   0.0496  0.0282     0.0102  0.1001
     14   0.0518  0.0280     0.0128  0.1020
     15   0.0541  0.0280     0.0149  0.1041
     16   0.0564  0.0281     0.0165  0.1066
     17   0.0587  0.0282     0.0185  0.1089
     18   0.0608  0.0282     0.0207  0.1110
     19   0.0630  0.0283     0.0222  0.1134

