Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6861  2.6942    -9.0084 -0.5941
      1  -2.5064  1.5002    -4.8542 -0.3450
      2  -3.7254  0.8535    -4.9688 -2.7039
      3  -3.0645  0.6129    -3.7744 -2.6178
      4  -2.7765  0.5533    -3.2941 -2.4281
      5  -2.9396  0.5026    -3.3915 -2.7162
      6  -2.8921  0.3801    -3.1615 -2.7154
      7  -2.9146  0.2831    -3.1613 -2.9064
      8  -2.9196  0.2297    -3.1620 -2.9130
      9  -2.9274  0.2267    -3.2267 -2.9144
     10  -2.9239  0.1764    -3.2113 -2.9150
     11  -3.2503  0.6344    -4.0372 -2.9490
     12  -3.1730  0.4782    -3.6560 -2.9467
     13  -3.2130  0.4239    -3.6724 -3.0270
     14  -3.1722  0.3294    -3.5342 -3.0130
     15  -3.1837  0.2680    -3.5338 -3.1524
     16  -3.1672  0.1999    -3.4245 -3.1444
     17  -3.1664  0.1552    -3.4238 -3.1656
     18  -3.1680  0.1236    -3.4233 -3.1692
     19  -3.1679  0.1024    -3.4228 -3.1703

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0585     0.0072  0.1900
      1   0.1033  0.0583     0.0079  0.1901
      2   0.1016  0.0587     0.0068  0.1898
      3   0.1012  0.0589     0.0063  0.1898
      4   0.1015  0.0591     0.0062  0.1899
      5   0.1030  0.0584     0.0073  0.1900
      6   0.1123  0.0557     0.0142  0.1914
      7   0.1212  0.0526     0.0238  0.1925
      8   0.1282  0.0504     0.0313  0.1936
      9   0.1281  0.0510     0.0300  0.1937
     10   0.1311  0.0492     0.0356  0.1940
     11   0.0382  0.0257     0.0016  0.0830
     12   0.0426  0.0255     0.0047  0.0869
     13   0.0438  0.0258     0.0056  0.0884
     14   0.0481  0.0259     0.0091  0.0928
     15   0.0510  0.0264     0.0110  0.0964
     16   0.0537  0.0261     0.0148  0.0987
     17   0.0547  0.0258     0.0161  0.0994
     18   0.0560  0.0257     0.0176  0.1005
     19   0.0567  0.0255     0.0187  0.1009

