trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  751 420.00  0.00 800.00 52.00  0
  1  744 420.00  0.00 800.00  6.44  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  1
  5  764 430.00  0.00 800.00 10.80  0
  6  727 410.00  0.00 800.00  8.60  0
  7  745 420.00  0.00 800.00  8.60  1
  8  727 410.00  0.00 800.00  6.44  1
  9  727 400.00  0.00 800.00 10.80  0
 10  727 420.00  0.00 800.00  6.44  1
 11  656 370.00  0.00 800.00 10.80  1
 12  638 360.00  0.00 800.00 10.80  1
 13  709 400.00  0.00 800.00  8.60  0
 14  727 410.00  0.00 800.00  8.60  0
 15 1364 760.00  0.00 800.00 104.00  0
 16  763 430.00  0.00 800.00  8.60  0
 17  781 440.00  0.00 800.00  8.60  0
 18  710 400.00  0.00 800.00 10.80  0
 19  799 450.00  0.00 800.00  8.60  0
