trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  642 360.00  0.00 800.00 26.00  1
  1  701 390.00  0.00 800.00 520.00  0
  2  698 390.00  0.00 800.00 104.00  0
  3  661 370.00  0.00 800.00 52.00  0
  4  732 410.00  0.00 800.00 26.00  0
  5  766 430.00  0.00 800.00 17.20  0
  6  746 420.00  0.00 800.00 10.80  0
  7  761 430.00  0.00 800.00  4.30  1
  8  654 370.00  0.00 800.00  6.44  1
  9  691 390.00  0.00 800.00  8.60  0
 10 1420 790.00  0.00 800.00 260.00  0
 11  510 290.00  0.00 800.00  6.44  1
 12  709 400.00  0.00 800.00  8.60  0
 13  474 270.00  0.00 800.00  6.44  1
 14  582 330.00  0.00 800.00  6.44  1
 15  764 430.00  0.00 800.00 10.80  0
 16  600 340.00  0.00 800.00  6.44  1
 17  782 440.00  0.00 800.00 10.80  0
 18  781 440.00  0.00 800.00  8.60  0
 19  618 350.00  0.00 800.00  6.44  1
