trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  764 430.00  0.00 800.00 10.80  0
  1  742 420.00  0.00 800.00  3.00  0
  2  687 390.00  0.00 800.00  2.00  1
  3  652 370.00  0.00 800.00  3.00  1
  4  617 350.00  0.00 800.00  4.30  1
  5  636 360.00  0.00 800.00  6.44  1
  6  895 500.00  0.00 800.00 52.00  0
  7 1420 790.00  0.00 800.00 260.00  0
  8  745 420.00  0.00 800.00  8.60  0
  9  798 450.00  0.00 800.00  6.44  0
 10  779 440.00  0.00 800.00  4.30  1
 11  781 440.00  0.00 800.00  8.60  0
 12  690 390.00  0.00 800.00  6.44  0
 13  599 340.00  0.00 800.00  4.30  1
 14  744 420.00  0.00 800.00  6.44  0
 15  653 370.00  0.00 800.00  4.30  1
 16  690 390.00  0.00 800.00  6.44  0
 17  690 390.00  0.00 800.00  4.30  1
 18  708 400.00  0.00 800.00  6.44  0
 19  708 380.00  0.00 800.00  4.30  1
