Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1105  2.4501    -9.0508 -1.4245
      1  -7.2942  1.2873    -7.0005 -5.6352
      2  -8.1966  0.8862    -3.7600 -7.3799
      3  -8.6124  0.7366    -2.2387 -8.0554
      4  -8.8478  0.6628    -1.3619 -8.4506
      5  -8.6379  0.7495    -3.8443 -8.2269
      6  -8.3574  0.9929    -7.8184 -7.7243
      7  -7.9010  1.4788    -9.2011 -4.6379
      8  -6.5345  2.4308    -9.1518 -1.1779
      9  -7.0261  2.0817    -9.1736 -1.8596
     10  -7.3854  1.6995    -9.1870 -3.1831
     11  -7.6095  1.3630    -9.1943 -5.5694
     12  -7.7383  1.1060    -9.1982 -6.5826
     13  -7.8833  0.9429    -8.7559 -6.9232
     14  -7.9890  0.8138    -8.0489 -7.1559
     15  -8.0309  0.7130    -8.0050 -7.2344
     16  -8.0981  0.6433    -7.4834 -7.3858
     17  -8.0322  0.5968    -9.1887 -7.3717
     18  -7.9667  0.5533    -9.0982 -7.3382
     19  -7.7403  0.6215    -8.9586 -7.1097

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0065  0.1898
      1   0.1013  0.0590     0.0060  0.1898
      2   0.1025  0.0584     0.0076  0.1899
      3   0.1053  0.0575     0.0100  0.1903
      4   0.1090  0.0565     0.0126  0.1909
      5   0.0969  0.0571     0.0077  0.1878
      6   0.0711  0.0527     0.0013  0.1713
      7   0.0333  0.0305     0.0000  0.0915
      8   0.0068  0.0076     0.0000  0.0186
      9   0.0085  0.0076     0.0000  0.0197
     10   0.0097  0.0074     0.0000  0.0204
     11   0.0106  0.0071     0.0001  0.0207
     12   0.0110  0.0069     0.0001  0.0209
     13   0.0120  0.0072     0.0004  0.0229
     14   0.0128  0.0074     0.0006  0.0244
     15   0.0134  0.0075     0.0008  0.0250
     16   0.0142  0.0077     0.0009  0.0260
     17   0.0152  0.0080     0.0011  0.0270
     18   0.0162  0.0083     0.0013  0.0281
     19   0.0127  0.0062     0.0008  0.0207

