Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1105  2.4501    -9.0508 -1.4245
      1  -7.0511  1.3942    -7.8934 -5.1533
      2  -8.0849  0.9073    -4.1889 -7.1480
      3  -8.5725  0.7292    -2.4046 -7.9679
      4  -8.2823  0.6855    -9.1560 -7.8454
      5  -8.0897  0.6478    -8.8049 -7.6811
      6  -7.8254  0.8063    -8.6068 -7.2206
      7  -7.3921  1.1730    -8.5406 -5.8836
      8  -7.5760  0.9588    -8.5653 -6.9065
      9  -7.7027  0.8103    -8.6032 -7.3330
     10  -7.8252  0.8403    -8.7949 -7.4504
     11  -7.8185  0.6698    -8.5605 -7.5114
     12  -7.6404  0.8467    -8.4369 -7.2418
     13  -7.6646  0.6635    -8.3401 -7.3746
     14  -7.7227  0.5297    -8.3418 -7.4705
     15  -7.6568  0.4933    -8.1562 -7.4308
     16  -7.6896  0.3890    -8.1555 -7.5080
     17  -7.6548  0.3313    -8.1202 -7.4877
     18  -7.6693  0.2657    -8.1189 -7.5482
     19  -7.6048  0.4452    -8.1213 -7.4040

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0065  0.1898
      1   0.1017  0.0588     0.0066  0.1898
      2   0.1026  0.0584     0.0078  0.1899
      3   0.1046  0.0575     0.0099  0.1901
      4   0.1012  0.0581     0.0084  0.1895
      5   0.1017  0.0586     0.0077  0.1897
      6   0.0768  0.0550     0.0027  0.1771
      7   0.0328  0.0284     0.0001  0.0859
      8   0.0384  0.0296     0.0003  0.0930
      9   0.0437  0.0313     0.0018  0.1011
     10   0.0429  0.0318     0.0015  0.1019
     11   0.0475  0.0322     0.0038  0.1069
     12   0.0351  0.0234     0.0011  0.0756
     13   0.0377  0.0232     0.0032  0.0778
     14   0.0409  0.0233     0.0059  0.0810
     15   0.0422  0.0239     0.0067  0.0831
     16   0.0448  0.0238     0.0089  0.0857
     17   0.0478  0.0245     0.0106  0.0897
     18   0.0502  0.0245     0.0136  0.0923
     19   0.0351  0.0174     0.0070  0.0634

