trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  313 180.00  0.00 800.00  8.60  1
  1  664 370.00  0.00 800.00 260.00  1
  2 1043 580.00  0.00 800.00 520.00  1
  3 1241 690.00  0.00 800.00 520.00  1
  4 1313 730.00  0.00 800.00 520.00  1
  5 1331 740.00  0.00 800.00 520.00  0
  6 1295 720.00  0.00 800.00 520.00  0
  7 1241 690.00  0.00 800.00 520.00  0
  8 1007 560.00  0.00 800.00 520.00  0
  9   13  10.00  0.00 800.00 52.00  1
 10   13  10.00  0.00 800.00 104.00  1
 11   13  10.00  0.00 800.00 26.00  1
 12   12  10.00  0.00 800.00 26.00  1
 13  881 490.00  0.00 800.00 520.00  1
 14  917 510.00  0.00 800.00 520.00  1
 15  917 490.00  0.00 800.00 260.00  1
 16  971 540.00  0.00 800.00 520.00  1
 17 1421 790.00  0.00 800.00 520.00  0
 18 1403 780.00  0.00 800.00 520.00  0
 19 1025 570.00  0.00 800.00 520.00  0
