Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2021  1.8465    -9.1616 -3.5271
      1  -4.8070  1.0868    -6.4901 -3.3809
      2  -5.6384  0.7276    -6.5714 -4.9996
      3  -5.2289  0.5779    -5.8699 -4.8088
      4  -4.9421  0.6083    -5.4963 -4.4615
      5  -4.6172  0.9586    -5.5046 -3.1066
      6  -4.7859  0.7182    -5.4576 -4.2368
      7  -4.6981  0.6483    -5.2365 -4.1873
      8  -4.1659  1.8555    -8.1972 -1.0083
      9  -4.4778  2.7089    -8.9582 -0.4611
     10  -4.4907  2.6955    -8.9571 -0.4738
     11  -4.4435  2.6733    -8.9354 -0.4726
     12  -4.4655  2.7086    -8.9524 -0.4590
     13  -4.5061  2.7100    -8.9629 -0.4677
     14  -4.5460  2.7125    -8.9739 -0.4758
     15  -4.5860  2.7145    -8.9844 -0.4841
     16  -4.5460  2.7124    -8.9738 -0.4758
     17  -4.5856  2.7104    -8.9823 -0.4861
     18  -4.6216  2.7060    -8.9890 -0.4975
     19  -4.6608  2.7031    -8.9970 -0.5085

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0592     0.0052  0.1897
      1   0.1009  0.0592     0.0053  0.1897
      2   0.1003  0.0593     0.0050  0.1896
      3   0.1004  0.0591     0.0053  0.1896
      4   0.0939  0.0603     0.0026  0.1883
      5   0.0450  0.0421     0.0001  0.1303
      6   0.0555  0.0438     0.0001  0.1412
      7   0.0612  0.0463     0.0007  0.1507
      8   0.0061  0.0062     0.0000  0.0141
      9   0.0002  0.0007     0.0000  0.0001
     10   0.0002  0.0009     0.0000  0.0001
     11   0.0003  0.0012     0.0000  0.0001
     12   0.0001  0.0001     0.0000  0.0001
     13   0.0001  0.0001     0.0000  0.0001
     14   0.0001  0.0001     0.0000  0.0001
     15   0.0001  0.0001     0.0000  0.0001
     16   0.0001  0.0001     0.0000  0.0001
     17   0.0001  0.0001     0.0000  0.0001
     18   0.0001  0.0001     0.0000  0.0001
     19   0.0001  0.0001     0.0000  0.0001

