trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  749 420.00  0.00 800.00 21.50  0
  1  707 400.00  0.00 800.00  4.30  0
  2  705 400.00  0.00 800.00  2.00  0
  3  597 340.00  0.00 800.00  2.00  1
  4  705 420.00  0.00 800.00  3.00  1
  5 1418 790.00  0.00 800.00 104.00  0
  6 1418 790.00  0.00 800.00 156.00  0
  7 1418 790.00  0.00 800.00 156.00  0
  8  833 470.00  0.00 800.00  4.30  1
  9 1421 790.00  0.00 800.00 520.00  0
 10 1421 770.00  0.00 800.00 260.00  1
 11    0  10.00  0.00 800.00  0.43  1
 12    0  10.00  0.00 800.00  0.71  0
 13 1418 790.00  0.00 800.00 104.00  0
 14 1418 790.00  0.00 800.00 52.00  0
 15 1419 790.00  0.00 800.00 156.00  1
 16  716 400.00  0.00 800.00 104.00  1
 17  716 380.00  0.00 800.00 156.00  0
 18  716 380.00  0.00 800.00 156.00  0
 19  716 380.00  0.00 800.00 156.00  1
