trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  324 190.00  0.00 800.00  0.43  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  652 370.00  0.00 800.00  3.00  0
  4  597 340.00  0.00 800.00  2.00  1
  5  705 400.00  0.00 800.00  2.00  0
  6  597 330.00  0.00 800.00  3.00  0
  7  597 360.00  0.00 800.00  3.00  0
  8  597 340.00  0.00 800.00  1.00  1
  9  597 350.00  0.00 800.00  1.00  1
 10  597 340.00  0.00 800.00  3.00  0
 11  597 350.00  0.00 800.00  1.00  1
 12  597 350.00  0.00 800.00  1.00  1
 13  597 350.00  0.00 800.00  3.00  0
 14  597 350.00  0.00 800.00  3.00  0
 15  597 360.00  0.00 800.00  1.00  1
 16  597 340.00  0.00 800.00  1.00  1
 17  597 320.00  0.00 800.00  3.00  0
 18  597 360.00  0.00 800.00  3.00  0
 19  597 340.00  0.00 800.00  1.00  1
