Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6111  2.7304    -9.0002 -0.4840
      1  -2.2998  1.4596    -4.5799 -0.2491
      2  -1.1471  0.9219    -2.3413 -0.1307
      3  -0.5161  0.7613    -1.1911 -0.0646
      4  -0.7584  0.6999    -1.3026 -0.4160
      5  -0.6029  0.6686    -1.0174 -0.3263
      6  -0.5434  0.5050    -0.8159 -0.3216
      7  -0.5196  0.3698    -0.7939 -0.3242
      8  -0.5130  0.2788    -0.7933 -0.3369
      9  -0.5108  0.2155    -0.7929 -0.3488
     10  -0.5038  0.1701    -0.7882 -0.3490
     11  -0.5045  0.1418    -0.7881 -0.3577
     12  -0.5055  0.1237    -0.7881 -0.3647
     13  -0.5037  0.1120    -0.7865 -0.3651
     14  -0.5028  0.1053    -0.7855 -0.3656
     15  -0.5043  0.0998    -0.7856 -0.3722
     16  -0.5050  0.0969    -0.7856 -0.3756
     17  -0.5029  0.0948    -0.7841 -0.3730
     18  -0.5029  0.0940    -0.7840 -0.3734
     19  -0.5036  0.0926    -0.7841 -0.3760

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1020  0.0586     0.0074  0.1898
      3   0.1020  0.0584     0.0077  0.1898
      4   0.1002  0.0588     0.0068  0.1895
      5   0.1006  0.0580     0.0081  0.1893
      6   0.1079  0.0562     0.0138  0.1905
      7   0.1110  0.0547     0.0182  0.1909
      8   0.1123  0.0538     0.0211  0.1910
      9   0.1134  0.0532     0.0234  0.1911
     10   0.1160  0.0521     0.0267  0.1914
     11   0.1167  0.0516     0.0284  0.1915
     12   0.1173  0.0512     0.0297  0.1915
     13   0.1187  0.0505     0.0317  0.1917
     14   0.1198  0.0500     0.0336  0.1918
     15   0.1202  0.0497     0.0348  0.1919
     16   0.1205  0.0495     0.0354  0.1919
     17   0.1231  0.0487     0.0377  0.1923
     18   0.1236  0.0484     0.0386  0.1923
     19   0.1238  0.0482     0.0392  0.1923

