Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8772  2.0226    -9.1285 -2.9011
      1  -4.0940  1.0727    -5.7151 -2.7174
      2  -3.3160  0.7446    -4.2140 -2.6409
      3  -2.9057  0.6475    -3.5577 -2.4168
      4  -3.0852  0.5155    -3.6239 -2.8827
      5  -3.2207  0.4775    -3.6874 -3.0148
      6  -3.4901  0.7745    -4.5178 -3.1660
      7  -3.4106  0.5726    -4.0262 -3.1712
      8  -3.4239  0.4630    -3.9819 -3.1943
      9  -3.3929  0.3501    -3.8955 -3.1956
     10  -3.3998  0.2872    -3.8914 -3.2065
     11  -3.4331  0.2456    -3.9041 -3.2396
     12  -3.4707  0.2083    -3.9190 -3.4273
     13  -3.4344  0.1523    -3.7737 -3.3894
     14  -3.3853  0.2135    -3.6879 -3.2207
     15  -3.2865  0.2667    -3.6742 -3.1839
     16  -3.3840  0.2831    -3.6896 -3.2125
     17  -3.3739  0.2211    -3.6845 -3.2127
     18  -3.3668  0.1807    -3.6805 -3.2121
     19  -3.2881  0.3639    -3.6792 -3.1757

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0591     0.0055  0.1898
      1   0.1005  0.0594     0.0048  0.1897
      2   0.1001  0.0594     0.0049  0.1896
      3   0.0995  0.0595     0.0046  0.1895
      4   0.1042  0.0581     0.0079  0.1902
      5   0.1024  0.0578     0.0084  0.1897
      6   0.0517  0.0413     0.0001  0.1323
      7   0.0562  0.0409     0.0030  0.1357
      8   0.0607  0.0414     0.0061  0.1408
      9   0.0633  0.0409     0.0093  0.1424
     10   0.0663  0.0410     0.0116  0.1451
     11   0.0677  0.0410     0.0131  0.1468
     12   0.0695  0.0414     0.0142  0.1494
     13   0.0768  0.0415     0.0182  0.1553
     14   0.0581  0.0307     0.0143  0.1130
     15   0.0537  0.0299     0.0117  0.1078
     16   0.0435  0.0219     0.0097  0.0807
     17   0.0447  0.0216     0.0116  0.0813
     18   0.0458  0.0213     0.0137  0.0820
     19   0.0303  0.0155     0.0060  0.0557

