Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8772  2.0226    -9.1285 -2.9011
      1  -4.0940  1.0727    -5.7151 -2.7174
      2  -3.3160  0.7446    -4.2140 -2.6409
      3  -2.9057  0.6475    -3.5577 -2.4168
      4  -3.0852  0.5155    -3.6239 -2.8827
      5  -3.2207  0.4775    -3.6874 -3.0148
      6  -3.1623  0.3582    -3.4255 -3.0050
      7  -3.1622  0.2666    -3.4243 -3.0459
      8  -3.1328  0.2682    -3.4163 -2.9735
      9  -3.1486  0.2020    -3.4165 -3.0401
     10  -3.1507  0.1542    -3.4162 -3.0737
     11  -3.1546  0.1193    -3.4161 -3.1388
     12  -3.1145  0.1754    -3.4132 -2.9632
     13  -3.1154  0.1469    -3.4130 -2.9666
     14  -3.1258  0.1236    -3.4136 -2.9846
     15  -3.1267  0.1117    -3.4135 -2.9877
     16  -3.1430  0.0890    -3.4144 -3.0487
     17  -3.1653  0.0481    -3.4156 -3.1763
     18  -3.1637  0.0353    -3.4146 -3.1762
     19  -3.1648  0.0253    -3.4146 -3.1773

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0591     0.0055  0.1898
      1   0.1005  0.0594     0.0048  0.1897
      2   0.1001  0.0594     0.0049  0.1896
      3   0.0995  0.0595     0.0046  0.1895
      4   0.1042  0.0581     0.0079  0.1902
      5   0.1024  0.0578     0.0084  0.1897
      6   0.1134  0.0549     0.0166  0.1914
      7   0.1166  0.0531     0.0230  0.1917
      8   0.1138  0.0526     0.0236  0.1908
      9   0.1190  0.0508     0.0299  0.1916
     10   0.1212  0.0496     0.0342  0.1919
     11   0.1233  0.0485     0.0377  0.1921
     12   0.1031  0.0469     0.0292  0.1826
     13   0.1043  0.0464     0.0312  0.1829
     14   0.1066  0.0460     0.0338  0.1838
     15   0.1073  0.0457     0.0352  0.1840
     16   0.1090  0.0454     0.0369  0.1847
     17   0.1143  0.0456     0.0395  0.1872
     18   0.1189  0.0447     0.0440  0.1886
     19   0.1226  0.0437     0.0481  0.1895

