Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.0911  1.4662    -4.1455 -0.2219
      1  -3.1119  1.0377    -4.4152 -2.1431
      2  -3.6816  0.9587    -5.3520 -3.0763
      3  -3.3305  0.6715    -3.8799 -2.9520
      4  -3.5004  0.6698    -3.9978 -3.2401
      5  -3.4351  0.4838    -3.6897 -3.2516
      6  -3.3487  0.9743    -4.5909 -2.6630
      7  -3.2422  0.9082    -3.9349 -2.5854
      8  -3.2296  1.6076    -7.4743 -1.3356
      9  -3.0507  1.2798    -5.9964 -1.6095
     10  -3.0662  1.0146    -4.2947 -2.1705
     11  -3.0727  0.8014    -3.6873 -2.4897
     12  -3.0903  0.6428    -3.6445 -2.6876
     13  -3.1078  0.5189    -3.6245 -2.8155
     14  -3.1606  0.4665    -3.6466 -2.9250
     15  -3.1286  0.3671    -3.5696 -2.9250
     16  -3.0807  0.3539    -3.4252 -2.9090
     17  -3.1186  0.3038    -3.4360 -2.9371
     18  -3.1705  0.3348    -3.5740 -2.9917
     19  -3.1772  0.2670    -3.5687 -3.0514

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0988  0.0603     0.0023  0.1895
      1   0.0978  0.0606     0.0019  0.1894
      2   0.0960  0.0613     0.0014  0.1892
      3   0.1005  0.0597     0.0027  0.1897
      4   0.1019  0.0600     0.0021  0.1902
      5   0.1125  0.0567     0.0106  0.1916
      6   0.0504  0.0403     0.0001  0.1259
      7   0.0526  0.0413     0.0001  0.1305
      8   0.0152  0.0150     0.0000  0.0411
      9   0.0173  0.0149     0.0000  0.0429
     10   0.0202  0.0152     0.0001  0.0461
     11   0.0228  0.0154     0.0001  0.0482
     12   0.0253  0.0156     0.0010  0.0514
     13   0.0276  0.0159     0.0024  0.0539
     14   0.0294  0.0168     0.0031  0.0576
     15   0.0314  0.0168     0.0054  0.0595
     16   0.0312  0.0163     0.0059  0.0585
     17   0.0336  0.0171     0.0074  0.0619
     18   0.0323  0.0168     0.0061  0.0603
     19   0.0342  0.0170     0.0077  0.0620

