Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8118  1.5624    -8.6307 -4.6297
      1  -5.6703  0.9862    -7.0589 -4.4487
      2  -4.9834  0.7386    -5.7887 -4.1265
      3  -4.6844  0.6603    -5.3511 -3.8874
      4  -4.9753  0.5944    -5.4944 -4.7292
      5  -5.0006  0.4350    -5.4737 -4.8066
      6  -4.9687  0.3329    -5.2622 -4.8073
      7  -4.7734  0.5984    -5.2538 -4.4327
      8  -4.7068  0.5240    -5.1817 -4.3971
      9  -4.7469  0.3910    -5.1757 -4.6351
     10  -4.7458  0.2947    -5.1505 -4.6700
     11  -4.7461  0.2278    -5.1367 -4.6934
     12  -4.7457  0.1827    -5.1223 -4.7122
     13  -4.7461  0.1541    -5.1169 -4.7243
     14  -4.7564  0.1189    -5.1216 -4.7480
     15  -4.7554  0.1057    -5.1118 -4.7483
     16  -4.7551  0.0981    -5.1068 -4.7485
     17  -4.7549  0.0936    -5.1035 -4.7486
     18  -4.7545  0.0902    -5.0977 -4.7488
     19  -4.7593  0.0806    -5.1038 -4.7525

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1030  0.0588     0.0044  0.1901
      1   0.1021  0.0593     0.0038  0.1900
      2   0.1005  0.0601     0.0028  0.1899
      3   0.0982  0.0604     0.0031  0.1895
      4   0.1023  0.0594     0.0026  0.1899
      5   0.1067  0.0570     0.0099  0.1904
      6   0.1158  0.0545     0.0177  0.1918
      7   0.0664  0.0462     0.0015  0.1541
      8   0.0712  0.0480     0.0033  0.1614
      9   0.0787  0.0470     0.0093  0.1652
     10   0.0810  0.0461     0.0136  0.1662
     11   0.0823  0.0456     0.0160  0.1667
     12   0.0837  0.0451     0.0181  0.1673
     13   0.0843  0.0449     0.0194  0.1675
     14   0.0872  0.0441     0.0232  0.1689
     15   0.0880  0.0438     0.0244  0.1692
     16   0.0885  0.0436     0.0252  0.1693
     17   0.0888  0.0435     0.0259  0.1695
     18   0.0893  0.0433     0.0267  0.1696
     19   0.0917  0.0428     0.0294  0.1708

