Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3712  1.6229    -5.4391 -0.1240
      1  -1.9810  1.6275    -6.5034 -1.0683
      2  -2.4520  1.7900    -7.4252 -1.4886
      3  -2.9322  2.0224    -8.1014 -1.7132
      4  -5.0323  2.3176    -9.0109 -2.0875
      5  -3.4285  1.5100    -6.7378 -1.9150
      6  -4.2259  1.4852    -7.5513 -2.4621
      7  -3.7455  1.1563    -5.7668 -2.4133
      8  -3.4107  1.0726    -5.0571 -2.2539
      9  -3.1556  1.0568    -4.6715 -2.1019
     10  -3.3024  0.9336    -4.5499 -2.4676
     11  -3.1826  0.7816    -4.0900 -2.4661
     12  -3.2546  0.6624    -4.0691 -2.7132
     13  -3.4599  0.7654    -4.3991 -2.9071
     14  -3.3902  0.6157    -4.1346 -2.9159
     15  -3.4177  0.5121    -4.1181 -3.0048
     16  -3.6134  0.6764    -4.4392 -3.1464
     17  -3.5608  0.5456    -4.2470 -3.1649
     18  -3.5140  0.4538    -4.1510 -3.1603
     19  -3.5414  0.3868    -4.1540 -3.2065

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0930  0.0626     0.0001  0.1889
      1   0.0897  0.0637     0.0001  0.1885
      2   0.0841  0.0646     0.0001  0.1877
      3   0.0739  0.0646     0.0001  0.1857
      4   0.0134  0.0123     0.0000  0.0333
      5   0.0171  0.0154     0.0000  0.0439
      6   0.0113  0.0083     0.0000  0.0242
      7   0.0130  0.0090     0.0001  0.0266
      8   0.0137  0.0094     0.0001  0.0276
      9   0.0139  0.0093     0.0001  0.0275
     10   0.0150  0.0099     0.0001  0.0304
     11   0.0165  0.0101     0.0002  0.0324
     12   0.0180  0.0105     0.0007  0.0341
     13   0.0152  0.0091     0.0001  0.0286
     14   0.0164  0.0090     0.0007  0.0301
     15   0.0175  0.0092     0.0012  0.0316
     16   0.0135  0.0072     0.0003  0.0238
     17   0.0144  0.0071     0.0008  0.0246
     18   0.0153  0.0071     0.0011  0.0255
     19   0.0161  0.0072     0.0015  0.0262

