Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6121  2.1679    -9.1016 -2.3820
      1  -3.8212  1.1906    -5.6793 -2.1944
      2  -2.9027  0.7695    -3.9197 -2.0672
      3  -3.3316  0.5764    -3.9678 -2.9145
      4  -3.6018  0.5098    -4.1569 -3.3471
      5  -3.7541  0.5048    -4.3418 -3.5419
      6  -4.1047  0.9036    -5.7659 -3.6121
      7  -3.9239  0.6656    -4.6948 -3.6227
      8  -3.7916  0.6821    -4.4160 -3.4864
      9  -3.9493  0.8648    -5.0454 -3.4964
     10  -3.8874  0.6615    -4.4586 -3.5819
     11  -3.9594  0.6255    -4.5144 -3.7069
     12  -3.9881  0.5306    -4.4785 -3.7596
     13  -3.9531  0.4036    -4.3585 -3.7650
     14  -3.9656  0.3218    -4.3473 -3.8458
     15  -3.9488  0.2441    -4.2145 -3.8451
     16  -3.9476  0.1879    -4.2137 -3.8579
     17  -3.9470  0.1505    -4.2132 -3.8667
     18  -3.9571  0.1220    -4.2135 -3.9573
     19  -3.9501  0.0947    -4.2080 -3.9569

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0071  0.1899
      1   0.1021  0.0586     0.0068  0.1899
      2   0.1024  0.0585     0.0069  0.1899
      3   0.1039  0.0582     0.0080  0.1902
      4   0.1037  0.0585     0.0076  0.1902
      5   0.1025  0.0592     0.0066  0.1902
      6   0.0413  0.0362     0.0001  0.1117
      7   0.0502  0.0376     0.0008  0.1214
      8   0.0503  0.0377     0.0001  0.1216
      9   0.0330  0.0250     0.0001  0.0768
     10   0.0365  0.0247     0.0002  0.0796
     11   0.0374  0.0249     0.0007  0.0810
     12   0.0409  0.0259     0.0024  0.0860
     13   0.0444  0.0256     0.0064  0.0886
     14   0.0477  0.0259     0.0086  0.0922
     15   0.0505  0.0256     0.0117  0.0944
     16   0.0510  0.0253     0.0132  0.0946
     17   0.0514  0.0252     0.0141  0.0948
     18   0.0542  0.0255     0.0156  0.0979
     19   0.0565  0.0253     0.0179  0.1000

