Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8957  2.0123    -9.1304 -2.9353
      1  -4.3697  1.1757    -6.2124 -2.7745
      2  -5.2605  0.7505    -6.2984 -4.4995
      3  -4.8531  0.5655    -5.5328 -4.3927
      4  -4.5662  0.5090    -5.0877 -4.2297
      5  -4.7348  0.4407    -5.2062 -4.5381
      6  -4.7444  0.3295    -5.1902 -4.5728
      7  -4.7219  0.2457    -5.0044 -4.5742
      8  -4.7156  0.1913    -4.9982 -4.5778
      9  -4.7128  0.1559    -4.9948 -4.5806
     10  -4.7115  0.1333    -4.9929 -4.5829
     11  -4.7098  0.1187    -4.9908 -4.5838
     12  -4.7090  0.1107    -4.9900 -4.5835
     13  -4.7093  0.1055    -4.9899 -4.5851
     14  -4.7095  0.1024    -4.9898 -4.5861
     15  -4.7098  0.1003    -4.9898 -4.5873
     16  -4.7101  0.0987    -4.9898 -4.5884
     17  -4.7103  0.0975    -4.9897 -4.5890
     18  -4.7105  0.0965    -4.9897 -4.5899
     19  -4.7118  0.0898    -4.9898 -4.5940

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0591     0.0055  0.1898
      1   0.1012  0.0591     0.0057  0.1898
      2   0.1008  0.0591     0.0057  0.1897
      3   0.1017  0.0586     0.0070  0.1898
      4   0.1016  0.0591     0.0063  0.1899
      5   0.1034  0.0584     0.0077  0.1901
      6   0.1059  0.0570     0.0124  0.1904
      7   0.1123  0.0546     0.0190  0.1912
      8   0.1155  0.0530     0.0239  0.1915
      9   0.1177  0.0518     0.0278  0.1918
     10   0.1194  0.0509     0.0305  0.1919
     11   0.1216  0.0500     0.0336  0.1922
     12   0.1242  0.0490     0.0366  0.1925
     13   0.1249  0.0485     0.0381  0.1926
     14   0.1262  0.0479     0.0402  0.1927
     15   0.1266  0.0476     0.0412  0.1928
     16   0.1271  0.0473     0.0422  0.1928
     17   0.1282  0.0468     0.0438  0.1929
     18   0.1289  0.0465     0.0449  0.1930
     19   0.1291  0.0462     0.0456  0.1930

