Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.5620  1.3054    -3.1308 -0.1647
      1  -2.1741  1.0211    -3.2232 -1.3556
      2  -2.5779  0.9206    -3.5556 -2.1051
      3  -2.9098  1.0107    -4.6943 -2.4459
      4  -3.3330  1.3513    -6.9982 -2.6507
      5  -4.4368  1.9797    -8.6796 -2.4533
      6  -5.7597  2.1178    -9.0997 -2.1690
      7  -6.7118  2.1044    -7.3118 -2.1211
      8  -6.9786  1.8537    -6.8180 -3.3360
      9  -7.4738  1.5904    -5.2824 -4.5750
     10  -7.6137  1.3732    -5.1072 -5.5266
     11  -7.9358  1.1703    -4.0689 -6.3846
     12  -8.1438  1.0173    -3.4176 -6.8581
     13  -8.1882  0.8963    -3.3820 -6.9316
     14  -8.3310  0.7933    -2.9144 -7.2116
     15  -8.4390  0.7105    -2.5694 -7.4282
     16  -8.5103  0.6425    -2.3573 -7.5713
     17  -8.5611  0.5896    -2.2102 -7.6757
     18  -8.6041  0.5478    -2.0837 -7.7534
     19  -8.6202  0.5253    -2.0406 -7.7868

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0978  0.0606     0.0001  0.1894
      1   0.0979  0.0605     0.0007  0.1893
      2   0.0975  0.0606     0.0008  0.1892
      3   0.0915  0.0615     0.0001  0.1879
      4   0.0675  0.0592     0.0001  0.1780
      5   0.0143  0.0161     0.0000  0.0439
      6   0.0063  0.0044     0.0000  0.0115
      7   0.0057  0.0037     0.0000  0.0080
      8   0.0065  0.0032     0.0000  0.0088
      9   0.0068  0.0030     0.0000  0.0096
     10   0.0072  0.0027     0.0001  0.0098
     11   0.0074  0.0026     0.0002  0.0104
     12   0.0076  0.0027     0.0003  0.0109
     13   0.0077  0.0025     0.0004  0.0109
     14   0.0078  0.0026     0.0004  0.0114
     15   0.0080  0.0028     0.0004  0.0118
     16   0.0082  0.0029     0.0005  0.0122
     17   0.0084  0.0031     0.0005  0.0125
     18   0.0086  0.0033     0.0005  0.0128
     19   0.0088  0.0034     0.0005  0.0130

