Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.6329  1.7393    -5.2500 -0.2763
      1  -3.9469  1.1855    -6.0826 -2.6999
      2  -4.6855  1.0723    -7.3031 -3.9237
      3  -4.2072  0.5916    -4.7622 -3.7905
      4  -3.9387  0.6036    -4.4458 -3.5263
      5  -3.9967  0.4569    -4.4407 -3.9352
      6  -3.9805  0.3331    -4.4069 -3.9539
      7  -3.9743  0.2552    -4.3900 -3.9548
      8  -3.9715  0.2052    -4.3807 -3.9554
      9  -3.9702  0.1741    -4.3753 -3.9558
     10  -3.9754  0.1368    -4.3749 -3.9584
     11  -3.9785  0.1181    -4.3748 -3.9608
     12  -3.9795  0.1092    -4.3744 -3.9618
     13  -3.9789  0.1044    -4.3716 -3.9618
     14  -3.9784  0.1017    -4.3698 -3.9618
     15  -3.9796  0.0986    -4.3698 -3.9629
     16  -3.9800  0.0972    -4.3697 -3.9634
     17  -3.9795  0.0958    -4.3673 -3.9634
     18  -3.9799  0.0948    -4.3673 -3.9639
     19  -3.9801  0.0943    -4.3672 -3.9642

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0600     0.0036  0.1895
      1   0.0969  0.0605     0.0031  0.1892
      2   0.0933  0.0612     0.0026  0.1886
      3   0.1028  0.0586     0.0056  0.1900
      4   0.0959  0.0597     0.0030  0.1886
      5   0.1078  0.0572     0.0095  0.1907
      6   0.1106  0.0555     0.0158  0.1910
      7   0.1122  0.0545     0.0195  0.1911
      8   0.1131  0.0538     0.0217  0.1912
      9   0.1137  0.0534     0.0230  0.1912
     10   0.1150  0.0526     0.0258  0.1914
     11   0.1164  0.0518     0.0285  0.1915
     12   0.1170  0.0514     0.0298  0.1915
     13   0.1173  0.0512     0.0304  0.1916
     14   0.1175  0.0511     0.0308  0.1916
     15   0.1183  0.0506     0.0322  0.1917
     16   0.1187  0.0504     0.0330  0.1917
     17   0.1189  0.0502     0.0335  0.1917
     18   0.1193  0.0500     0.0344  0.1918
     19   0.1196  0.0498     0.0350  0.1918

